Group,Y,X
0,63,169
0,96,163
0,120,95
0,248,25
0,298,14
0,320,84
0,364,88
0,385,118
0,452,181
0,462,204
0,424,194
0,408,193
0,428,251
0,461,265
0,457,289
0,440,299
0,444,359
0,380,425
0,394,321
0,354,368
0,358,460
0,297,461
0,262,485
0,200,496
0,185,489
0,174,481
0,207,450
0,217,417
0,260,377
0,195,362
0,169,361
0,124,369
0,105,378
0,128,437
0,106,351
0,115,324
0,139,305
0,96,299
0,194,286
0,248,289
0,188,257
0,228,226
0,256,231
0,266,216
0,302,205
0,381,228
0,370,193
0,257,123
0,227,121
0,220,198
0,184,183
0,153,164
0,136,173
0,65,211
