Group,Y,X
0,51,231
0,352,286
0,349,245
0,450,152
1,53,213
1,51,280
1,84,269
1,106,241
1,91,352
1,144,380
1,176,413
1,230,443
1,278,451
1,294,422
1,338,465
1,379,353
1,398,315
1,413,322
1,417,344
1,460,333
1,477,276
1,445,274
1,398,245
1,370,278
1,360,319
1,339,322
1,315,289
1,299,278
1,305,257
1,282,243
1,283,232
1,260,269
1,266,343
1,223,329
1,201,333
1,202,285
1,227,279
1,209,263
1,205,253
1,194,250
1,186,277
1,174,277
1,153,275
1,159,299
1,139,291
1,127,289
1,123,303
1,112,297
1,107,181
1,126,185
1,123,139
1,165,121
1,188,138
1,211,133
1,237,140
1,243,142
1,209,167
1,220,173
1,229,181
1,234,188
1,214,234
1,263,204
1,291,184
1,311,186
1,326,177
1,332,207
1,314,214
1,353,218
1,385,216
1,339,196
1,357,173
1,366,167
1,361,153
1,414,181
1,415,195
1,461,168
1,473,185
1,443,138
1,424,140
1,383,131
1,365,85
1,342,71
1,339,58
1,303,56
1,297,69
1,312,94
1,314,111
1,283,141
1,287,65
1,240,93
1,211,59
1,163,62
