Group,Y,X
0,63,169
0,65,197
0,104,129
0,124,109
0,184,170
0,138,236
0,158,274
0,192,274
0,201,301
0,169,291
0,262,284
0,331,191
0,361,66
0,222,102
0,231,131
0,391,197
0,428,284
0,468,266
0,481,308
1,367,122
1,404,113
1,398,154
1,434,337
1,373,410
2,312,89
2,324,361
2,138,392
2,169,74
2,131,91
3,82,167
3,114,295
3,326,248
3,236,108
4,265,103
4,151,55
4,52,230
4,60,244
4,64,353
5,64,154
5,46,204
5,79,330
5,61,345
5,112,365
5,128,389
5,135,416
5,172,428
5,317,474
5,340,365
5,312,370
5,270,353
5,246,350
5,247,379
5,210,346
5,199,371
5,140,349
5,157,298
5,123,307
5,98,281
5,94,292
5,91,168
5,92,145
5,123,140
5,123,132
5,136,124
5,180,116
5,200,81
5,222,46
5,222,69
5,215,89
5,201,122
5,215,116
5,211,138
5,210,172
5,231,159
5,121,235
5,125,228
5,137,251
5,145,187
5,157,210
5,171,226
5,198,204
5,204,218
5,199,257
5,228,246
5,235,293
5,190,288
5,270,300
5,283,293
5,298,261
5,335,263
5,344,250
5,352,239
5,341,227
5,305,209
5,286,215
5,281,232
5,274,218
5,270,208
5,260,215
5,251,200
5,235,90
5,239,96
5,246,93
5,243,63
5,263,40
5,282,109
5,284,129
5,357,129
5,398,142
5,396,169
5,358,196
5,292,146
5,280,166
5,289,168
5,299,181
5,300,173
5,309,151
