Group,Y,X
0,61,265
0,67,278
0,67,239
0,76,283
0,86,307
0,86,374
0,107,157
0,119,154
0,120,186
0,126,220
0,125,326
0,135,232
0,141,150
0,140,260
0,144,284
0,147,71
0,151,312
0,150,349
0,151,332
0,153,395
0,165,262
0,180,302
0,181,258
0,184,131
0,185,344
0,192,78
0,190,148
0,198,111
0,200,175
0,202,334
0,204,303
0,206,121
0,219,232
0,221,237
0,231,97
0,234,327
0,237,348
0,240,286
0,242,165
0,245,75
0,249,257
0,253,284
0,254,315
0,255,117
0,257,476
0,259,59
0,266,149
0,268,81
0,269,385
0,275,220
0,278,269
0,278,382
0,279,247
0,279,305
0,281,186
0,282,473
0,285,235
0,289,374
0,302,40
0,304,232
0,310,279
0,310,246
0,318,149
0,318,25
0,330,53
0,332,194
0,342,305
0,343,285
0,347,221
0,349,157
0,350,277
0,353,464
0,355,334
0,355,55
0,356,220
0,356,450
0,357,310
0,359,314
0,365,447
0,368,236
0,368,284
0,369,343
0,368,438
0,379,97
0,381,161
0,385,237
0,400,243
0,406,402
0,412,237
0,410,259
0,414,383
0,414,215
0,427,360
0,437,389
0,439,313
0,148,272
0,152,72
0,154,292
0,172,94
0,173,117
0,189,34
0,214,469
0,224,65
0,246,299
0,261,245
0,267,236
0,284,229
0,309,217
0,318,311
0,323,64
0,371,454
0,381,452
0,386,427
0,408,368
0,413,369
0,416,125
0,425,406
0,435,398
