Group,Y,X
0,46,232
0,74,253
0,76,291
0,89,308
0,105,223
0,108,202
0,111,308
0,112,394
0,112,371
0,115,331
0,123,288
0,124,394
0,129,393
0,141,161
0,142,277
0,144,409
0,150,215
0,152,169
0,172,168
0,177,138
0,183,190
0,185,140
0,189,353
0,189,441
0,191,432
0,192,198
0,207,363
0,218,105
0,217,200
0,217,317
0,220,88
0,222,257
0,226,382
0,228,54
0,232,202
0,233,406
0,234,228
0,240,391
0,244,145
0,258,179
0,259,270
0,261,302
0,265,333
0,263,397
0,266,440
0,279,108
0,284,143
0,282,382
0,290,343
0,292,182
0,295,90
0,304,76
0,306,390
0,310,306
0,312,312
0,317,435
0,319,131
0,324,429
0,325,225
0,329,206
0,339,421
0,336,136
0,343,311
0,345,410
0,357,344
0,363,81
0,360,310
0,362,360
0,372,245
0,372,286
0,375,304
0,391,266
0,391,207
0,410,284
0,420,336
0,421,188
0,455,286
0,497,214
0,96,274
0,108,386
0,122,343
0,128,268
0,128,387
0,135,368
0,150,431
0,204,178
0,205,161
0,337,381
0,366,298
0,373,373
0,394,104
0,406,363
0,413,128
0,445,256
