Group,Y,X
0,69,429
0,99,197
0,124,168
0,178,28
0,180,13
0,184,26
0,190,80
0,195,394
0,200,199
0,203,184
0,226,425
0,260,179
0,316,130
0,349,348
0,351,181
0,361,177
0,371,185
0,416,199
0,436,437
0,441,91
0,453,405
0,47,327
0,62,385
0,65,121
0,69,124
0,73,109
0,80,408
0,84,97
0,92,223
0,95,292
0,98,378
0,98,346
0,101,275
0,114,69
0,121,211
0,123,319
0,131,112
0,133,169
0,147,314
0,165,127
0,174,308
0,176,414
0,178,67
0,180,283
0,187,176
0,188,286
0,205,406
0,207,339
0,210,301
0,217,432
0,220,301
0,227,69
0,243,437
0,250,379
0,258,144
0,264,73
0,267,304
0,309,254
0,309,425
0,327,312
0,329,295
0,332,214
0,343,300
0,371,166
0,391,127
0,409,305
0,412,204
0,417,427
0,449,337
0,458,295
0,460,183
0,469,247
0,474,239
