Group,Y,X
0,65,425
0,85,211
0,114,468
0,125,51
0,158,491
0,161,112
0,178,237
0,215,393
0,397,306
0,418,314
0,418,453
0,429,397
0,441,359
0,448,306
0,449,133
0,457,312
0,62,126
0,73,111
0,76,107
0,83,412
0,106,104
0,115,442
0,151,250
0,157,445
0,169,402
0,172,207
0,174,388
0,199,295
0,202,393
0,231,337
0,253,443
0,261,347
0,292,300
0,317,120
0,335,67
0,341,333
0,350,219
0,358,313
0,368,217
0,378,214
0,389,449
0,391,302
0,399,284
0,400,153
0,404,140
0,405,437
0,409,308
0,415,333
0,419,385
0,422,196
0,421,300
0,424,91
0,429,97
0,443,205
0,458,148
