Group,Y,X
0,43,202
0,58,141
0,66,176
0,93,279
0,108,362
0,111,292
0,121,304
0,128,88
0,134,234
0,146,51
0,157,473
0,158,271
0,196,29
0,197,299
0,234,105
0,241,347
0,253,211
0,266,203
0,265,206
0,318,359
0,336,495
0,362,119
0,391,167
0,419,74
0,432,334
0,496,309
0,52,230
0,60,166
0,60,348
0,61,151
0,64,195
0,69,393
0,75,325
0,74,110
0,75,401
0,78,163
0,78,405
0,86,414
0,92,288
0,94,87
0,97,425
0,104,432
0,117,68
0,122,107
0,124,225
0,125,384
0,132,246
0,153,270
0,154,295
0,168,423
0,167,225
0,173,50
0,175,52
0,177,112
0,186,272
0,197,365
0,197,253
0,198,79
0,199,116
0,205,167
0,219,41
0,219,98
0,230,87
0,233,290
0,242,375
0,247,196
0,259,283
0,262,462
0,262,101
0,266,297
0,272,215
0,279,288
0,279,106
0,285,165
0,295,258
0,296,176
0,298,170
0,306,148
0,308,366
0,320,244
0,326,188
0,331,259
0,334,362
0,339,245
0,346,235
0,354,192
0,358,64
0,362,461
0,369,405
0,394,140
0,399,108
0,423,280
0,436,406
0,441,400
0,466,265
0,476,305
