Group,Y,X
0,48,234
0,56,248
0,72,277
0,77,201
0,81,330
0,137,373
0,139,436
0,149,60
0,159,241
0,161,108
0,165,164
0,201,405
0,205,442
0,204,222
0,209,332
0,213,207
0,213,126
0,236,297
0,236,445
0,236,102
0,245,476
0,266,89
0,285,330
0,290,66
0,312,265
0,345,446
0,357,428
0,359,450
0,364,462
0,370,417
0,376,116
0,394,53
0,404,101
0,430,301
0,459,314
0,61,181
0,67,262
0,84,352
0,86,237
0,112,170
0,117,261
0,118,342
0,138,425
0,147,71
0,152,437
0,215,159
0,213,266
0,223,50
0,245,181
0,256,90
0,259,355
0,363,64
