Group,Y,X
0,257,255
0,82,306
0,96,246
0,119,232
0,125,168
0,132,422
0,142,295
0,154,225
0,156,295
0,159,345
0,161,155
0,161,304
0,161,168
0,162,264
0,166,140
0,167,324
0,167,212
0,171,216
0,174,328
0,176,374
0,177,241
0,183,164
0,191,235
0,195,71
0,197,93
0,199,156
0,202,175
0,203,335
0,205,191
0,207,208
0,210,100
0,208,241
0,212,299
0,213,230
0,214,201
0,215,268
0,217,222
0,218,156
0,217,344
0,220,120
0,222,388
0,221,365
0,239,332
0,243,212
0,244,295
0,245,314
0,248,377
0,248,357
0,248,303
0,248,326
0,249,182
0,252,309
0,262,344
0,262,158
0,270,154
0,269,249
0,269,146
0,274,190
0,277,382
0,277,235
0,280,219
0,281,257
0,285,139
0,287,415
0,287,260
0,290,398
0,291,185
0,291,240
0,292,206
0,303,313
0,314,241
0,318,53
0,314,280
0,318,292
0,323,406
0,326,356
0,327,290
0,329,99
0,329,173
0,329,426
0,327,225
0,330,307
0,334,392
0,338,255
0,342,211
0,343,144
0,349,394
0,351,197
0,351,222
0,349,372
0,355,355
0,355,184
0,357,384
0,371,232
0,374,90
0,382,312
0,388,90
0,392,250
0,426,275
0,472,264
0,493,271
0,137,141
0,168,178
0,184,260
0,186,60
0,197,231
0,204,230
0,216,337
0,266,138
0,275,262
0,304,220
0,371,243
0,380,249
0,380,403
