Group,Y,X
0,3,289
0,6,212
0,16,234
0,23,238
0,24,254
0,27,219
0,30,261
0,33,182
0,37,265
0,48,270
0,56,243
0,57,143
0,57,320
0,57,292
0,58,111
0,60,274
0,67,100
0,69,110
0,68,343
0,70,162
0,72,208
0,76,355
0,76,287
0,80,334
0,83,98
0,85,114
0,84,357
0,90,251
0,89,277
0,92,113
0,97,87
0,95,165
0,98,234
0,98,319
0,101,388
0,106,255
0,107,438
0,108,240
0,109,309
0,108,391
0,109,189
0,116,130
0,118,268
0,121,362
0,121,115
0,127,176
0,123,285
0,124,267
0,135,275
0,135,283
0,139,391
0,146,413
0,144,110
0,141,220
0,144,270
0,153,243
0,159,134
0,159,100
0,169,204
0,172,252
0,173,276
0,176,291
0,183,70
0,179,305
0,180,411
0,181,45
0,182,474
0,189,83
0,195,302
0,201,415
0,212,273
0,217,309
0,222,175
0,231,444
0,237,27
0,239,99
0,246,46
0,244,479
0,249,321
0,253,209
0,256,385
0,255,427
0,261,283
0,268,190
0,274,148
0,272,482
0,288,176
0,293,345
0,294,118
0,313,347
0,328,141
0,344,40
0,341,383
0,346,162
0,360,214
0,366,294
0,361,327
0,366,104
0,368,353
0,373,132
0,379,417
0,390,79
0,398,131
0,393,362
0,398,408
0,404,329
0,407,177
0,413,206
0,412,388
0,418,321
0,418,149
0,423,413
0,425,79
0,430,114
0,435,211
0,435,358
0,443,139
0,443,358
0,468,337
0,472,305
0,29,245
0,66,282
0,67,297
0,72,186
0,74,199
0,111,207
0,111,350
0,118,375
0,119,228
0,156,310
0,161,266
0,233,121
0,243,411
0,243,114
0,257,463
0,361,368
0,373,63
0,389,368
0,411,93
0,446,389
0,458,240
0,462,161
