Group,Y,X
0,124,249
0,130,177
0,137,223
0,152,311
0,157,182
0,165,168
0,167,290
0,176,261
0,177,235
0,180,175
0,183,235
0,187,165
0,189,199
0,190,211
0,194,297
0,199,257
0,202,191
0,205,417
0,206,264
0,206,302
0,210,242
0,210,314
0,217,159
0,217,253
0,221,229
0,225,216
0,228,185
0,231,187
0,236,322
0,235,337
0,237,459
0,238,213
0,242,204
0,247,202
0,253,210
0,256,335
0,266,294
0,274,141
0,274,254
0,276,289
0,280,339
0,285,250
0,289,291
0,297,181
0,292,272
0,308,196
0,316,267
0,323,200
0,326,212
0,329,220
0,332,309
0,333,240
0,335,265
0,337,328
0,339,267
0,340,168
0,359,287
0,386,233
0,387,181
0,392,297
0,411,132
0,422,128
0,467,204
0,145,246
0,161,193
0,192,229
0,225,233
0,255,199
0,256,228
0,259,268
0,263,257
0,279,254
0,283,225
0,284,230
0,290,211
0,298,213
0,309,218
0,330,281
0,414,96
0,421,111
