Group,Y,X
0,45,265
0,52,242
0,58,321
0,66,212
0,66,270
0,68,280
0,80,344
0,82,259
0,85,203
0,83,297
0,83,273
0,87,312
0,105,459
0,113,110
0,110,349
0,115,261
0,121,418
0,131,339
0,140,352
0,144,340
0,144,461
0,150,261
0,147,363
0,149,399
0,155,279
0,158,465
0,156,437
0,158,409
0,174,183
0,170,323
0,169,449
0,174,395
0,177,410
0,177,464
0,179,341
0,187,443
0,191,340
0,194,407
0,193,425
0,201,212
0,202,382
0,202,294
0,205,360
0,210,195
0,211,503
0,217,449
0,218,380
0,222,339
0,227,302
0,225,402
0,228,381
0,241,68
0,249,252
0,247,124
0,244,190
0,243,408
0,245,371
0,247,488
0,245,354
0,248,303
0,248,384
0,253,218
0,253,344
0,256,433
0,260,273
0,261,292
0,264,336
0,264,385
0,265,415
0,270,366
0,270,424
0,276,67
0,276,406
0,277,312
0,281,358
0,283,429
0,292,292
0,296,314
0,297,332
0,306,447
0,306,155
0,310,92
0,307,307
0,308,136
0,308,398
0,311,282
0,314,324
0,316,145
0,320,179
0,324,277
0,321,376
0,321,427
0,335,201
0,337,296
0,342,224
0,346,358
0,346,447
0,348,457
0,356,454
0,360,47
0,360,207
0,360,305
0,361,290
0,359,390
0,363,277
0,362,365
0,365,408
0,364,450
0,369,400
0,377,245
0,378,163
0,377,311
0,376,344
0,377,433
0,378,378
0,378,104
0,379,402
0,378,416
0,388,450
0,394,111
0,393,353
0,396,336
0,403,321
0,401,421
0,413,142
0,410,375
0,421,288
0,425,84
0,425,362
0,430,304
0,444,358
0,444,392
0,453,359
0,459,352
0,466,157
0,474,153
0,476,313
0,98,274
0,132,314
0,129,435
0,157,364
0,163,303
0,167,345
0,186,137
0,188,316
0,193,463
0,200,417
0,241,438
0,238,385
0,259,310
0,263,434
0,286,417
0,304,404
0,314,412
0,314,381
0,323,91
0,325,160
0,334,403
0,346,327
0,337,420
0,353,414
0,359,446
0,365,393
0,374,92
0,386,132
0,402,431
