Group,Y,X
0,19,245
0,69,362
0,75,244
0,81,174
0,88,225
0,89,246
0,92,265
0,111,247
0,112,335
0,114,210
0,131,96
0,135,409
0,158,238
0,163,435
0,166,222
0,172,416
0,178,444
0,178,237
0,187,129
0,187,231
0,190,97
0,193,262
0,198,304
0,205,426
0,206,165
0,207,230
0,213,471
0,212,148
0,220,147
0,226,292
0,229,265
0,233,83
0,235,191
0,236,362
0,242,318
0,253,184
0,253,227
0,255,159
0,261,145
0,262,354
0,272,159
0,278,312
0,278,233
0,280,94
0,279,279
0,280,298
0,284,235
0,286,89
0,293,73
0,293,93
0,294,257
0,300,149
0,299,222
0,301,213
0,303,100
0,303,205
0,313,458
0,309,380
0,309,155
0,309,269
0,317,214
0,318,294
0,321,344
0,321,115
0,321,89
0,323,272
0,324,206
0,326,284
0,332,280
0,333,334
0,333,222
0,333,298
0,338,124
0,337,290
0,342,414
0,343,112
0,342,387
0,348,231
0,350,338
0,353,270
0,355,202
0,357,109
0,363,184
0,365,158
0,367,125
0,374,289
0,375,116
0,390,280
0,396,306
0,403,368
0,444,288
0,172,214
0,187,86
0,218,277
0,288,297
0,302,84
0,302,91
0,326,250
0,342,297
0,351,403
0,362,446
0,380,379
