Group,Y,X
0,33,222
0,57,270
0,61,165
0,93,162
0,99,377
0,102,349
0,117,93
0,120,367
0,134,171
0,135,301
0,151,162
0,164,358
0,171,479
0,179,181
0,182,485
0,186,256
0,191,283
0,203,446
0,216,196
0,224,119
0,253,120
0,250,397
0,251,229
0,257,375
0,261,213
0,282,85
0,291,139
0,297,202
0,303,464
0,310,153
0,315,82
0,330,417
0,350,364
0,355,371
0,360,86
0,362,457
0,367,191
0,379,89
0,381,115
0,390,318
0,391,208
0,413,136
0,424,247
0,449,100
0,453,287
0,456,263
0,456,202
0,472,354
0,55,374
0,62,208
0,92,294
0,112,321
0,161,464
0,213,415
0,223,224
0,243,286
0,293,459
0,350,45
0,355,357
0,376,423
0,377,226
0,382,84
0,435,366
0,437,357
