Group,Y,X
0,26,274
0,30,281
0,33,253
0,34,193
0,34,274
0,38,329
0,40,240
0,42,322
0,42,213
0,43,208
0,44,149
0,46,193
0,47,239
0,50,334
0,52,371
0,53,346
0,54,167
0,58,156
0,58,350
0,59,369
0,60,288
0,60,377
0,63,345
0,73,380
0,79,151
0,79,229
0,79,301
0,81,404
0,83,378
0,84,145
0,85,278
0,88,190
0,88,215
0,92,125
0,91,395
0,93,82
0,100,390
0,102,276
0,104,405
0,105,228
0,106,365
0,107,330
0,108,354
0,109,233
0,111,96
0,112,293
0,114,372
0,116,90
0,116,363
0,117,193
0,120,230
0,121,157
0,121,254
0,130,272
0,130,334
0,131,70
0,131,233
0,133,138
0,137,361
0,138,118
0,140,311
0,140,356
0,144,65
0,144,336
0,145,117
0,145,399
0,147,290
0,154,143
0,157,166
0,159,472
0,161,130
0,163,455
0,166,198
0,167,433
0,166,450
0,173,358
0,174,110
0,176,35
0,177,130
0,177,302
0,178,314
0,186,260
0,186,367
0,187,241
0,188,304
0,189,176
0,190,31
0,190,272
0,193,137
0,195,52
0,195,132
0,195,490
0,197,138
0,200,419
0,202,146
0,204,332
0,204,325
0,208,270
0,210,177
0,209,386
0,211,140
0,213,354
0,215,163
0,215,302
0,215,488
0,216,109
0,217,398
0,218,443
0,218,38
0,221,238
0,221,278
0,222,86
0,225,134
0,225,154
0,224,364
0,225,396
0,226,58
0,226,350
0,227,318
0,227,486
0,228,263
0,234,336
0,237,397
0,239,296
0,239,484
0,240,362
0,241,283
0,242,380
0,243,298
0,244,402
0,245,230
0,245,269
0,245,346
0,246,111
0,248,121
0,251,54
0,257,151
0,257,391
0,258,358
0,261,44
0,261,107
0,265,359
0,267,29
0,267,402
0,268,394
0,268,423
0,270,132
0,271,185
0,273,400
0,276,189
0,278,78
0,278,497
0,279,214
0,282,46
0,282,269
0,285,65
0,290,330
0,292,460
0,292,306
0,292,260
0,294,157
0,293,297
0,295,433
0,296,373
0,298,37
0,300,438
0,301,82
0,301,153
0,303,364
0,305,298
0,307,378
0,310,263
0,312,299
0,313,197
0,314,275
0,314,369
0,315,67
0,317,177
0,323,86
0,323,97
0,323,107
0,324,178
0,326,74
0,329,457
0,331,347
0,332,357
0,334,407
0,335,336
0,336,254
0,337,38
0,338,300
0,338,438
0,338,481
0,340,133
0,340,109
0,340,271
0,343,470
0,343,323
0,344,38
0,344,266
0,348,344
0,350,102
0,350,184
0,350,454
0,354,354
0,354,395
0,355,339
0,357,299
0,358,313
0,359,236
0,359,284
0,361,130
0,362,47
0,364,67
0,364,316
0,366,219
0,366,334
0,369,272
0,370,354
0,371,279
0,373,298
0,373,302
0,375,55
0,375,180
0,375,263
0,377,144
0,379,220
0,382,245
0,385,127
0,385,437
0,386,335
0,387,309
0,392,266
0,392,283
0,393,252
0,395,152
0,396,105
0,399,66
0,399,291
0,400,250
0,402,324
0,405,222
0,409,398
0,406,233
0,412,126
0,412,239
0,419,344
0,424,121
0,426,138
0,428,300
0,430,401
0,430,268
0,433,162
0,440,302
0,443,394
0,448,335
0,456,334
0,458,348
0,461,297
0,461,301
0,466,193
0,471,143
0,475,174
0,481,319
0,485,323
0,50,350
0,123,428
0,146,313
0,160,381
0,175,288
0,190,400
0,194,292
0,196,481
0,215,466
0,230,223
0,230,310
0,233,249
0,249,382
0,256,341
0,256,403
0,262,477
0,267,286
0,273,257
0,273,322
0,277,269
0,278,238
0,284,235
0,293,227
0,306,243
0,308,237
0,326,225
0,331,212
0,338,463
0,355,209
0,355,214
0,356,184
0,356,303
0,364,205
0,380,286
0,404,128
0,409,256
0,482,202
