Group,Y,X
0,58,267
0,80,168
0,83,269
0,90,136
0,93,185
0,90,342
0,94,147
0,142,356
0,157,77
0,167,313
0,165,28
0,172,432
0,173,264
0,181,332
0,180,138
0,183,357
0,196,393
0,200,245
0,220,443
0,221,43
0,225,457
0,248,9
0,249,339
0,252,391
0,255,372
0,257,352
0,270,345
0,279,105
0,284,332
0,286,355
0,297,73
0,311,44
0,323,449
0,330,78
0,333,174
0,333,376
0,341,254
0,356,323
0,369,351
0,377,62
0,381,196
0,384,302
0,389,154
0,406,261
0,424,279
0,438,227
0,446,314
0,455,281
0,80,128
0,304,450
0,383,434
