Group,Y,X
0,52,184
0,74,373
0,109,216
0,124,241
0,149,176
0,155,302
0,159,383
0,160,135
0,180,369
0,196,128
0,200,140
0,221,90
0,227,187
0,238,50
0,258,203
0,262,151
0,277,110
0,282,396
0,290,313
0,302,247
0,314,399
0,318,425
0,321,164
0,324,120
0,349,380
0,354,302
0,363,371
0,365,415
0,394,170
0,399,106
0,421,117
0,434,89
0,451,160
0,476,132
0,54,346
0,84,156
0,89,369
0,89,275
0,101,262
0,99,379
0,210,286
0,247,115
0,254,290
0,261,362
0,268,243
0,275,406
0,294,39
0,303,365
0,363,327
0,366,445
0,379,394
0,377,238
0,385,445
0,402,271
0,480,305
