Group,Y,X
0,22,160
0,31,189
0,35,232
0,40,206
0,47,305
0,49,270
0,56,300
0,57,319
0,60,221
0,61,195
0,63,334
0,66,195
0,69,167
0,70,101
0,74,274
0,76,362
0,78,230
0,79,419
0,81,134
0,82,282
0,83,375
0,87,232
0,90,425
0,89,65
0,90,167
0,93,79
0,94,404
0,100,396
0,107,108
0,106,256
0,110,220
0,111,121
0,115,122
0,118,128
0,119,339
0,117,97
0,121,297
0,122,138
0,122,424
0,124,66
0,125,385
0,126,190
0,125,218
0,128,402
0,128,430
0,134,418
0,133,231
0,134,181
0,135,278
0,133,116
0,134,381
0,136,362
0,138,136
0,140,176
0,145,351
0,150,432
0,149,43
0,147,87
0,155,287
0,155,452
0,157,391
0,159,192
0,161,99
0,163,302
0,163,116
0,167,202
0,166,234
0,175,401
0,179,450
0,179,235
0,179,348
0,184,92
0,186,293
0,186,170
0,186,440
0,187,271
0,187,260
0,190,411
0,194,457
0,193,52
0,196,445
0,199,64
0,200,90
0,200,58
0,202,189
0,204,153
0,205,262
0,205,358
0,208,448
0,209,314
0,211,339
0,211,123
0,211,70
0,215,283
0,216,178
0,217,303
0,217,318
0,220,330
0,222,270
0,226,289
0,228,357
0,227,370
0,230,10
0,230,159
0,231,167
0,233,445
0,234,407
0,234,67
0,241,400
0,241,436
0,242,86
0,243,281
0,244,353
0,247,426
0,247,315
0,250,449
0,248,25
0,249,363
0,251,215
0,256,126
0,254,91
0,256,84
0,256,349
0,258,18
0,258,389
0,258,409
0,264,56
0,267,195
0,269,351
0,269,446
0,269,9
0,269,127
0,269,4
0,274,271
0,274,362
0,274,21
0,275,108
0,276,258
0,285,322
0,282,186
0,283,286
0,300,73
0,294,295
0,294,381
0,297,391
0,303,289
0,307,216
0,306,230
0,307,250
0,308,241
0,311,365
0,311,339
0,313,291
0,313,161
0,316,106
0,321,171
0,321,217
0,321,261
0,322,325
0,321,280
0,324,396
0,331,178
0,333,218
0,332,230
0,336,247
0,338,103
0,342,259
0,346,345
0,349,408
0,350,229
0,354,200
0,356,336
0,355,426
0,355,69
0,362,296
0,361,412
0,369,118
0,368,160
0,374,310
0,373,380
0,375,44
0,376,99
0,376,265
0,377,363
0,378,286
0,382,325
0,381,164
0,384,404
0,388,175
0,392,311
0,392,394
0,394,67
0,396,382
0,399,400
0,400,64
0,403,179
0,406,188
0,408,358
0,407,220
0,409,131
0,413,247
0,410,108
0,411,72
0,415,304
0,413,221
0,419,156
0,418,84
0,425,115
0,426,164
0,429,123
0,431,181
0,437,327
0,439,200
0,441,263
0,439,339
0,438,372
0,444,243
0,445,330
0,448,309
0,454,327
0,463,307
0,470,251
0,470,221
0,47,236
0,56,187
0,55,202
0,126,78
0,178,426
0,222,223
0,386,414
