Group,Y,X
0,81,181
0,91,340
0,96,392
0,97,264
0,105,388
0,108,127
0,111,198
0,113,294
0,116,178
0,122,350
0,133,216
0,133,381
0,138,155
0,138,367
0,139,143
0,141,317
0,143,136
0,149,178
0,159,137
0,165,183
0,171,191
0,183,121
0,188,170
0,190,108
0,195,199
0,195,215
0,195,325
0,200,127
0,203,117
0,207,125
0,208,396
0,227,371
0,236,429
0,240,377
0,240,60
0,244,463
0,248,421
0,253,213
0,257,395
0,262,444
0,263,229
0,272,369
0,273,225
0,272,411
0,276,400
0,285,222
0,290,107
0,289,198
0,299,372
0,307,310
0,309,392
0,313,265
0,315,169
0,315,413
0,317,450
0,321,108
0,321,413
0,328,358
0,329,413
0,333,77
0,333,374
0,350,305
0,351,405
0,355,134
0,360,208
0,365,378
0,368,321
0,369,360
0,371,448
0,381,359
0,384,260
0,385,302
0,387,228
0,388,239
0,391,362
0,392,370
0,403,281
0,405,121
0,407,244
0,410,380
0,420,307
0,424,389
0,452,314
0,452,248
0,111,271
0,136,238
0,187,314
0,210,240
0,240,268
0,252,260
0,267,243
0,285,276
0,290,264
0,323,258
0,331,271
0,335,299
0,358,439
0,413,394
0,412,387
0,447,324
0,473,281
