Group,Y,X
0,37,252
0,43,276
0,74,143
0,74,322
0,79,191
0,83,168
0,83,306
0,91,106
0,95,113
0,95,281
0,99,272
0,99,364
0,103,229
0,116,191
0,116,211
0,118,358
0,121,145
0,122,134
0,124,386
0,125,73
0,125,166
0,127,241
0,130,294
0,132,233
0,134,341
0,135,144
0,135,267
0,140,96
0,140,258
0,142,371
0,142,402
0,148,153
0,148,313
0,148,413
0,150,128
0,152,292
0,154,118
0,156,275
0,159,102
0,160,376
0,160,248
0,160,319
0,163,151
0,166,101
0,168,56
0,169,232
0,170,315
0,170,282
0,171,420
0,176,126
0,175,414
0,180,194
0,179,460
0,181,153
0,182,300
0,186,166
0,188,460
0,189,175
0,189,345
0,191,352
0,195,156
0,200,300
0,203,59
0,205,441
0,207,82
0,207,262
0,209,408
0,209,93
0,210,123
0,213,140
0,213,369
0,215,220
0,216,199
0,219,383
0,220,93
0,221,347
0,226,210
0,227,386
0,231,272
0,231,282
0,232,324
0,233,363
0,241,334
0,242,301
0,243,139
0,247,39
0,248,135
0,250,332
0,254,457
0,256,135
0,258,189
0,257,367
0,258,405
0,264,359
0,265,46
0,270,34
0,274,38
0,275,281
0,276,211
0,276,249
0,276,348
0,277,322
0,284,118
0,284,149
0,284,313
0,285,100
0,286,228
0,287,253
0,296,371
0,298,54
0,302,215
0,302,327
0,305,360
0,306,310
0,309,349
0,309,246
0,314,314
0,319,317
0,321,265
0,322,422
0,322,238
0,324,206
0,323,248
0,325,314
0,325,357
0,328,45
0,328,321
0,334,307
0,338,208
0,342,59
0,344,376
0,346,225
0,345,237
0,349,376
0,353,280
0,354,367
0,356,252
0,355,296
0,355,326
0,357,237
0,359,226
0,364,297
0,366,384
0,372,253
0,372,307
0,372,334
0,377,286
0,378,327
0,380,347
0,383,250
0,383,269
0,384,275
0,385,325
0,386,209
0,390,320
0,393,115
0,393,348
0,394,124
0,394,205
0,398,371
0,399,413
0,399,207
0,400,295
0,402,204
0,404,257
0,404,305
0,403,322
0,405,194
0,406,280
0,405,337
0,410,219
0,410,228
0,413,213
0,419,282
0,421,117
0,426,282
0,430,167
0,438,251
0,445,280
0,451,236
0,454,209
0,460,153
0,459,168
0,460,246
0,474,195
0,53,346
0,56,252
0,78,368
0,96,297
0,115,204
0,129,259
0,135,242
0,139,162
0,136,372
0,139,318
0,165,291
0,173,102
0,171,354
0,183,103
0,210,54
0,218,278
0,232,413
0,263,328
0,285,356
0,289,322
0,323,165
0,323,172
0,334,187
0,355,195
0,360,288
0,364,280
0,383,332
0,389,253
0,392,191
0,397,239
0,397,264
0,420,292
0,434,381
0,443,317
0,453,275
0,458,234
0,461,310
