Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\13_82.png", 1,400.5,451.5,1,0,1,20,3,40,207,246.65,225.45,177.65,6.85897,6.61672,8.60444, "2016-06-12 [上午3:35:36]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\13_82.png", 1,285.5,438,1,0,1,275,10,48,83,222.189,216.167,189.924,27.1253,27.5197,25.781, "2016-06-12 [上午3:35:36]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\13_82.png", 1,355.5,421,1,0,1,21,3,44,205,246.143,226.762,171.857,7.13565,7.66837,10.177, "2016-06-12 [上午3:35:36]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\13_82.png", 1,184.5,402.5,1,0,1,37,4,44,102,223.189,210.865,180.027,21.5345,20.4688,19.3207, "2016-06-12 [上午3:35:36]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\13_82.png", 1,308.5,383.5,1,0,1,29,3,40,96,220,206.31,178.483,24.8501,23.8127,23.0213, "2016-06-12 [上午3:35:36]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\13_82.png", 1,328.5,382.5,1,0,1,140,7,42,79,213.95,203.129,176.593,27.5253,26.6779,25.7628, "2016-06-12 [上午3:35:36]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\13_82.png", 1,158.5,375,1,0,1,17,3,44,114,228.412,215.529,184.059,8.58527,8.47638,9.74791, "2016-06-12 [上午3:35:36]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\13_82.png", 1,214,331,1,0,1,94,6,44,75,219.33,211.266,189.17,25.0537,24.0615,23.167, "2016-06-12 [上午3:35:36]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\13_82.png", 1,288,327.5,1,0,1,68,5,42,85,220.103,210.397,185.088,29.5498,28.7442,26.772, "2016-06-12 [上午3:35:36]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\13_82.png", 1,197.5,277,1,0,1,48,4,42,100,226.646,215.646,191,27.5608,26.0062,24.3809, "2016-06-12 [上午3:35:36]: no comment"
