Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,204.5,376.5,1,0,2,43,4,52,66,218.721,215.837,194.116,25.7634,24.8912,24.2011, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,273.5,262.5,1,0,2,64,5,72,73,220.047,225.125,200.734,27.0741,25.2529,24.8159, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,346.5,472,1,0,1,95,6,104,68,238.232,243.579,236.105,15.7993,15.0305,17.7316, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,272.5,431.5,1,0,1,94,6,60,54,207.287,206.851,180.628,40.6371,40.3443,37.6037, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,288,413.5,1,0,1,74,6,54,53,211.122,209.432,187.77,36.1568,36.1945,34.3177, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,215.5,410.5,1,0,1,39,4,52,51,201.256,196.538,174.41,30.28,29.3557,27.2861, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,107.5,405.5,1,0,1,134,7,104,55,226.537,234.537,224.187,14.5749,14.6806,18.4301, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,89.5,375.5,1,0,1,41,4,68,83,226.098,229,203.585,20.6466,19.1968,17.0517, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,398.5,361,1,0,1,89,6,100,74,237.742,244.438,234.663,16.2002,14.4857,17.9798, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,358,263.5,1,0,1,105,6,92,72,234.867,240.867,229.952,21.1301,19.7063,22.1049, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,400,258.5,1,0,1,196,8,146,79,236.347,245.061,240.046,17.4556,14.9765,18.2059, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,286,253,1,0,1,15,3,76,103,239.533,244.4,229.067,10.3585,8.91454,10.2121, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,289,226.5,1,0,1,48,4,70,93,231.042,234.667,212.354,17.257,16.0877,16.2486, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,440.5,207.5,1,0,1,32,3,110,81,229.938,241.063,228.156,12.9633,11.8798,12.7769, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,137,208,1,0,1,39,4,62,54,212.538,213.641,191.821,14.4486,13.895,12.7906, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,232,201,1,0,1,48,5,68,94,232.604,235.958,213.729,19.8489,18.3349,16.5091, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,76.2,188.6,1,0,1,25,3,68,88,231.4,234.4,212.24,13.1787,13.3288,12.3394, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,196,118.5,1,0,1,98,6,112,34,226.112,232.031,225.122,22.7958,22.0085,23.9424, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,277.5,93,1,0,1,193,8,130,40,232.539,238.881,233.762,18.4279,17.6466,19.9823, "2016-06-12 [上午4:26:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\6_41.png", 1,87.6923,77.0385,1,0,1,33,5,150,153,247.121,252.697,250.303,4.64947,4.03998,5.33789, "2016-06-12 [上午4:26:27]: no comment"
