Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\9_211.png", 1,228,365,1,0,2,78,6,26,47,154.769,129.91,109.872,12.7734,11.6977,10.521, "2016-06-12 [下午1:44:06]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\9_211.png", 1,346.5,328.5,1,0,2,28,3,22,47,168.143,142.821,129.464,9.46722,8.95996,8.40889, "2016-06-12 [下午1:44:06]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\9_211.png", 1,169.5,330,1,0,2,21,3,30,34,154.524,139.571,124.19,11.3722,8.82895,9.3302, "2016-06-12 [下午1:44:06]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\9_211.png", 1,174,323.5,1,0,2,89,6,30,46,168.427,148.506,130.36,14.1942,13.2145,11.0976, "2016-06-12 [下午1:44:06]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\9_211.png", 1,349.5,277,1,0,3,21,3,22,61,203.19,182.429,169.714,9.20928,9.04494,8.60415, "2016-06-12 [下午1:44:06]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\9_211.png", 1,389.75,232.75,1,0,2,70,5,22,50,220.086,209.243,202.671,21.1351,14.8414,11.6351, "2016-06-12 [下午1:44:06]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\9_211.png", 1,397.5,229,1,0,2,95,6,24,52,220.411,209.421,201.558,17.8876,14.3034,11.8828, "2016-06-12 [下午1:44:06]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\9_211.png", 1,224,220,1,0,2,53,5,28,36,222.038,216.321,211.17,15.4091,12.9634,11.466, "2016-06-12 [下午1:44:06]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\9_211.png", 1,294.5,205,1,0,2,47,4,32,34,219.255,214.468,207.809,17.331,14.3606,11.4079, "2016-06-12 [下午1:44:06]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\9_211.png", 1,286,206,1,0,2,68,5,24,33,221.074,214.882,210.824,16.4552,13.29,12.1064, "2016-06-12 [下午1:44:06]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\9_211.png", 1,95.5,122.5,1,0,2,31,3,40,45,233.968,230.935,225.452,7.42316,9.59833,9.7246, "2016-06-12 [下午1:44:06]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\9_211.png", 1,89.25,117.75,1,0,2,75,5,24,75,242.84,237.48,233.2,8.73915,10.6545,10.7173, "2016-06-12 [下午1:44:06]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\9_211.png", 1,132.6,84.7,1,0,2,35,4,26,85,247.743,244.086,241.143,8.8825,9.27171,9.21547, "2016-06-12 [下午1:44:06]: no comment"
