Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,360,426.5,1,0,1,36,4,36,34,113.806,103.361,87.2222,9.80284,7.056,14.3585, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,383.5,414,1,0,1,23,3,36,30,107.739,98.7826,84.5217,9.03913,6.50854,9.2244, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,237.5,412,1,0,1,33,4,30,24,116.879,107.424,96.5455,9.64715,8.31553,10.5063, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,428,386,1,0,1,48,5,46,20,108.854,104.729,92.9583,10.5,7.87307,11.5987, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,446.75,365.25,1,0,1,36,4,44,9,116.361,113.667,108.361,11.6879,9.75595,10.0466, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,277.5,350,1,0,1,24,3,52,20,110.458,107.833,94.375,14.8654,13.0335,12.3864, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,220.75,347.25,1,0,1,18,3,44,27,97.7222,93.3889,79.2222,10.2665,6.97345,8.86381, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,305.25,342.25,1,0,1,19,3,60,17,105.526,105.632,93.3158,13.0148,11.4992,12.1735, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,194,332.5,1,0,1,28,3,46,22,107.357,103.357,89.8929,13.9703,10.4461,10.8319, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,279,310,1,0,1,21,3,38,17,89.7143,86.4286,78.8571,6.46977,6.79467,5.43241, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,186,281.5,1,0,1,16,3,50,29,97.375,93.5,77.4375,8.40671,4.53553,7.18434, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,220.5,275,1,0,1,26,3,34,34,101.231,91.2692,76.5769,6.79992,6.31006,8.23864, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,117,255.5,1,0,1,22,3,44,43,98.3182,91,69.9091,11.0607,9.43693,11.5309, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,246.5,256,1,0,1,78,6,210,5,96.6923,99.1154,100.795,17.3694,17.4114,17.3945, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,257.5,249,1,0,1,16,3,60,21,96.875,97,82.25,10.6039,7.34429,8.13705, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,165.5,242,1,0,1,22,3,48,28,96.4545,91.7273,76.9091,18.7142,16.0791,15.7861, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,348,237.5,1,0,1,16,3,60,24,99.875,100.375,82.625,10.8987,8.76913,7.47954, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,327,234,1,0,1,25,4,44,20,101.24,96.92,85.92,13.0906,10.2603,9.11872, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,77.75,191.75,1,0,1,38,4,34,37,102.447,90.8421,76.3421,9.32465,7.73376,9.56946, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,257.5,180.5,1,0,1,19,3,54,24,104.105,101.579,85.8947,14.572,11.8206,12.6253, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,117,173,1,0,1,19,3,42,38,91.7368,85.2105,68.1579,10.5137,8.92451,7.96807, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,312.25,150.75,1,0,1,17,3,60,12,97.2941,96.7647,87.5882,10.6147,9.37735,9.21089, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,150,141,1,0,1,21,3,44,26,81.5714,78.4762,67.2857,7.10676,4.44507,5.23301, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,221,125.5,1,0,1,42,4,44,25,90.4048,86.0714,73.7619,16.9822,13.6027,13.3439, "2016-06-12 [上午3:52:27]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\3_117.png", 1,157.5,106,1,0,1,23,3,40,35,99.9565,92,76.3043,11.0498,8.02171,10.8353, "2016-06-12 [上午3:52:27]: no comment"
