Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\7_156.png", 1,137.7,334.9,1,0,2,17,4,38,35,122.706,112.059,93.1765,7.91771,8.32819,11.1183, "2016-06-12 [下午1:43:08]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\7_156.png", 1,143,330,1,0,2,48,5,40,18,137.979,132.375,119.771,18.9333,17.2296,14.1406, "2016-06-12 [下午1:43:08]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\7_156.png", 1,222.966,315.914,1,0,3,44,4,60,15,159.318,159.227,147.273,13.8254,14.5929,10.7733, "2016-06-12 [下午1:43:08]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\7_156.png", 1,219,310,1,0,3,50,5,60,14,163.2,163.44,151.84,11.9343,11.8557,9.77123, "2016-06-12 [下午1:43:08]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\7_156.png", 1,379,89,1,0,2,29,5,60,36,234.034,234.379,226.724,4.2851,4.16679,4.94703, "2016-06-12 [下午1:43:08]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\7_156.png", 1,375,84,1,0,2,40,4,66,51,236.075,236.725,228,6.79391,6.71396,4.20936, "2016-06-12 [下午1:43:08]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\7_156.png", 1,329,447,1,0,1,150,8,26,34,151.767,133.6,119.96,13.8117,12.1409,10.867, "2016-06-12 [下午1:43:08]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\7_156.png", 1,77.75,436.75,1,0,1,28,4,22,13,156.179,149.036,145.25,36.6341,35.1901,32.8867, "2016-06-12 [下午1:43:08]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\7_156.png", 1,285,414.5,1,0,1,386,11,26,30,146.459,129.788,117.106,20.0697,16.6162,14.1199, "2016-06-12 [下午1:43:08]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\7_156.png", 1,301.5,393.5,1,0,1,19,3,46,31,112.158,105.895,87.8421,7.68276,8.84652,9.40591, "2016-06-12 [下午1:43:08]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\7_156.png", 1,259.5,364.5,1,0,1,21,3,34,31,130.381,118.381,102,14.7511,12.822,11.5062, "2016-06-12 [下午1:43:08]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\7_156.png", 1,315,363,1,0,1,20,3,40,24,128.05,120.95,105.55,11.6088,10.9974,14.0785, "2016-06-12 [下午1:43:08]: no comment"
