Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,454,332.5,1,0,3,24,3,38,56,38.7083,34.1667,25.2083,17.5239,16.5715,17.2813, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,427.5,301.5,1,0,2,46,4,24,73,180.609,144.652,122.37,9.84278,7.61756,8.15165, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,352,406.5,1,0,1,74,5,22,82,194.338,158.054,136.486,13.6718,8.71431,8.40023, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,230.5,392.5,1,0,1,80,5,18,90,203.925,164.313,147.563,15.5067,10.4995,10.0206, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,267.5,374.5,1,0,1,79,5,18,81,198.747,162.772,147.127,18.6803,12.0522,11.4692, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,148.5,315.5,1,0,1,75,5,32,69,208.707,193.4,174.533,18.9152,16.0652,14.2356, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,208,312,1,0,1,53,5,20,79,199.075,164.623,148.717,15.7224,9.22152,9.18737, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,344.75,295.25,1,0,1,72,5,22,71,183.931,149.653,128.542,16.2828,11.0708,10.1301, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,137,246,1,0,1,64,5,18,96,204.203,159.797,141.922,17.388,7.93537,8.32143, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,183,233,1,0,1,60,5,20,76,198.333,165.617,150.217,17.183,11.19,10.2846, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,151.5,230.5,1,0,1,52,4,14,86,200.096,157.923,144.019,14.999,7.75063,7.26495, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,390.75,220.25,1,0,1,77,5,20,81,186.571,146.403,123.805,14.0199,9.11646,8.57137, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,291.75,216.75,1,0,1,73,5,22,70,186.74,153.548,135.932,21.1345,12.9886,10.8736, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,135,214,1,0,1,51,5,14,101,205.725,158.373,141.627,11.6588,6.17521,6.37591, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,195,179.5,1,0,1,44,5,20,80,199.545,166.045,150.455,16.1094,10.4747,10.2477, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,161,174.5,1,0,1,73,5,16,78,197.986,162.219,148.123,19.7569,12.2094,11.2382, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,203.35,152.55,1,0,1,64,5,18,82,200.063,163.359,147.578,18.6634,12.0713,10.9731, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,364,95.5,1,0,1,85,6,22,103,204.682,162.694,137.471,13.0433,9.45615,10.8083, "2016-06-12 [上午4:15:02]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\2_31.png", 1,299.5,90.5,1,0,1,84,5,22,92,202.452,164.321,141.798,13.5711,9.09785,10.1895, "2016-06-12 [上午4:15:02]: no comment"
