Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\5_300.png", 1,195.154,404.769,1,0,2,30,3,52,78,223.4,218.8,195.433,28.5652,28.2426,29.193, "2016-06-12 [上午4:25:51]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\5_300.png", 1,200,400,1,0,2,48,5,48,82,215.146,208.167,176.771,29.4019,26.4193,21.8908, "2016-06-12 [上午4:25:51]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\5_300.png", 1,458.25,297.75,1,0,2,18,3,64,149,248.667,250.5,236.5,6.15321,5.52462,7.84957, "2016-06-12 [上午4:25:51]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\5_300.png", 1,45.5,262,1,0,2,47,4,64,45,211.745,213.17,195.213,23.911,23.9378,25.5495, "2016-06-12 [上午4:25:51]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\5_300.png", 1,313,209,1,0,2,27,3,56,87,232.074,229.963,208.444,18.6759,18.3066,18.1601, "2016-06-12 [上午4:25:51]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\5_300.png", 1,318.5,204,1,0,2,24,3,54,107,237.042,233.833,210.833,18.167,17.7274,15.5793, "2016-06-12 [上午4:25:51]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\5_300.png", 1,422,181,1,0,2,75,6,70,68,234.84,236.533,223.52,19.2545,19.175,21.9904, "2016-06-12 [上午4:25:51]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\5_300.png", 1,424.5,174,1,0,2,54,5,72,51,224.389,226.889,212.889,17.4569,17.6752,19.7653, "2016-06-12 [上午4:25:51]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\5_300.png", 1,451.963,174.329,1,0,2,63,5,90,73,241.349,245.413,237.016,12.9392,13.0799,15.93, "2016-06-12 [上午4:25:51]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\5_300.png", 1,446,170.5,1,0,2,40,5,86,70,239.25,243.475,233.75,13.6328,13.6807,15.6659, "2016-06-12 [上午4:25:51]: no comment"
