Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,179.794,386.177,1,0,2,29,4,74,14,140.483,143.207,129.862,13.7025,8.06316,5.57673, "2016-06-12 [下午1:42:09]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,458.5,292.5,1,0,2,70,5,200,73,60.7286,93.9143,109.629,11.5626,9.23363,9.65559, "2016-06-12 [下午1:42:09]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,108.3,198.4,1,0,2,26,3,198,18,146.654,157.385,160.923,4.30434,3.3871,3.01767, "2016-06-12 [下午1:42:09]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,167,204.5,1,0,5,50,5,120,17,215.74,220.52,215.76,10.7217,10.5776,9.7899, "2016-06-12 [下午1:42:09]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,174.5,202,1,0,5,28,4,158,40,213.536,224.714,221.393,7.84774,7.17516,6.39404, "2016-06-12 [下午1:42:09]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,161.5,196.5,1,0,5,35,4,138,32,223.829,231.229,226,8.05685,6.32426,5.18159, "2016-06-12 [下午1:42:09]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,163.5,189.5,1,0,5,31,3,154,29,221.161,228.065,224.871,10.7488,13.0615,12.2587, "2016-06-12 [下午1:42:09]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,169.5,188,1,0,5,33,4,158,46,219.091,230,225.697,8.80972,9.16125,8.30913, "2016-06-12 [下午1:42:09]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,72,198.5,1,0,3,89,6,162,32,196.449,208.809,205.404,35.0683,19.6161,14.2798, "2016-06-12 [下午1:42:09]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,62.5,194.5,1,0,3,29,3,182,58,177.379,204.828,205.586,13.0499,8.94841,7.7595, "2016-06-12 [下午1:42:09]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,69,186,1,0,3,61,6,84,15,212.721,215.246,210.262,16.5491,16.4545,14.7028, "2016-06-12 [下午1:42:09]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,324,457,1,0,1,20,3,186,58,48.5,73,76.4,9.61104,13.2229,12.02, "2016-06-12 [下午1:42:09]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,133.5,441.5,1,0,1,18,3,194,94,35.2778,67.2778,76.3333,6.42428,5.22697,4.5746, "2016-06-12 [下午1:42:09]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\8\5_100.png", 1,408.5,378,1,0,1,17,3,320,9,46.3529,43.2353,44.7647,7.28669,7.6821,7.30153, "2016-06-12 [下午1:42:09]: no comment"
