Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,323.5,424.5,1,0,4,89,5,356,19,176.258,163.416,163.742,12.6922,13.0996,12.8241, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,324.5,414,1,0,4,49,5,356,26,176.51,159.102,159.592,9.00796,11.1242,10.3828, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,337.2,411.4,1,0,4,16,3,6,14,170.938,162.125,160.938,7.68458,6.76493,6.84667, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,330,410,1,0,4,49,5,354,28,183.347,164.918,166.796,9.55606,11.0749,10.534, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,348.5,331,1,0,2,18,3,16,32,192.5,179.444,174.278,7.5,8.00176,7.71487, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,344.5,328,1,0,2,38,4,4,26,192.842,179.763,179.079,6.74239,7.08464,7.73319, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,376.7,322.9,1,0,7,23,3,4,26,189.304,175.391,173.87,7.1037,7.61184,8.96899, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,381.65,320.05,1,0,7,20,4,18,12,187.1,181.55,179.75,9.16027,10.3246,10.7513, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,314.5,303.5,1,0,2,39,4,14,33,193.692,179.744,176.333,8.85168,8.81425,9.25967, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,317,299,1,0,2,31,4,356,23,193.548,181.903,182.71,7.86665,8.60456,8.34054, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,353.5,300.5,1,0,2,27,3,12,18,190,182.148,180.185,8.61091,7.56987,7.83692, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,351,294,1,0,2,65,5,0,24,191.015,177.954,177.815,8.34112,9.15509,7.92574, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,314.5,284,1,0,2,21,3,240,3,161.857,161.81,164.238,2.78047,2.86749,2.65917, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,323.75,286.75,1,0,3,24,3,0,19,193.375,183.375,183.25,10.4332,11.6607,10.9844, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,394,275.5,1,0,2,15,3,0,28,193.067,178.467,178.133,6.69756,6.71392,5.89716, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,273.5,274,1,0,2,15,3,348,19,192.667,183.4,184.6,8.63908,9.34905,8.59649, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,255.224,274.19,1,0,2,37,4,0,11,190.405,183.892,184.459,10.1311,9.75117,9.806, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,202,245.5,1,0,2,46,4,334,13,189.848,182.761,185.5,9.46468,7.68608,7.82307, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,158.5,237,1,0,2,67,5,350,10,183.284,177.388,178.119,12.5278,9.41455,9.158, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,250,213.5,1,0,2,16,3,0,20,195.75,186,186.438,11.6272,8.75403,8.14115, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,80,209,1,0,2,54,5,0,26,194.056,180.259,180.296,10.2184,10.787,10.1015, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,80,200,1,0,2,29,4,350,23,193.483,181.31,182.655,8.26171,8.73306,8.73383, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,368.5,185.5,1,0,2,25,3,0,32,200.04,184.04,183.6,11.8277,14.3701,12.175, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,173.5,162,1,0,2,51,5,356,26,201.235,189.118,189.941,11.0168,10.0134,9.63965, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,293.55,156.15,1,0,2,18,3,18,14,193.278,188.278,185.944,13.6965,15.6659,14.2055, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,199,142.5,1,0,2,23,3,12,29,196.609,184.652,181.826,10.4811,11.3613,10.4439, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,352,142,1,0,3,21,3,32,23,200,194.619,189.143,13.6227,15.0084,12.7647, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,164,127,1,0,2,19,3,18,25,196.421,186.579,183.105,9.26098,9.61648,8.51066, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,305,125,1,0,2,18,3,20,4,165.667,164.5,162.667,3.02759,2.34371,3.66667, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,301,102,1,0,4,17,3,22,37,205.176,194.118,188.235,13.9988,13.3901,11.844, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,296.5,100.5,1,0,4,18,3,28,33,204.278,195.889,189.222,10.9488,11.3004,12.0983, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,259.5,469,1,0,1,17,3,16,17,176.941,168.941,166.294,6.28561,5.51756,4.84654, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,237.1,454.7,1,0,1,75,5,356,24,183.787,168.747,169.88,13.3075,11.0041,10.2072, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,290,434.5,1,0,1,89,6,354,16,174.461,162.73,164.449,15.112,15.1101,13.4395, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,213,433.5,1,0,1,89,6,0,29,184.663,167.348,167.326,10.8116,11.1838,10.0663, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,334,400,1,0,1,52,5,12,24,179.038,166.173,163.115,13.2913,14.2965,11.7554, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,271.5,386,1,0,1,22,3,284,5,146.318,142.636,146.773,3.97545,2.61091,2.88129, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,332.5,368.5,1,0,1,41,4,4,32,187.78,170.488,168.878,7.62041,9.29376,8.80617, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,437,364.5,1,0,1,78,5,16,21,186.577,177.923,175.09,13.4926,14.698,13.3944, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,171,365.5,1,0,1,89,6,4,26,188.978,175.056,173.854,9.53411,11.5184,9.39148, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,340,363,1,0,1,63,5,0,26,188.46,173.476,173.032,9.04516,9.85663,7.28672, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,264.75,363.75,1,0,1,94,5,4,25,185.862,172.468,171.138,10.0196,11.0802,9.06569, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,117,361,1,0,1,26,4,240,5,145.385,145.346,149.462,4.34062,3.86816,3.42155, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,373.231,345.346,1,0,1,64,5,4,25,184.797,171,169.625,10.4904,10.4456,9.08451, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,255.8,339.1,1,0,1,20,3,270,2,152.85,152.2,154.2,2.49248,2.93907,3.08806, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,181,342,1,0,1,95,6,12,28,188.937,176.021,172.853,10.6636,11.4044,10.573, "2016-06-12 [上午4:44:44]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\6\9_214.png", 1,87.25,337.25,1,0,1,18,3,304,15,150.667,137.556,149.722,4.23179,3.94811,3.10305, "2016-06-12 [上午4:44:44]: no comment"
