Group,Y,X
0,31,272
0,105,107
0,111,108
0,88,216
0,164,115
0,210,105
0,328,32
0,336,72
0,412,73
0,363,95
0,363,106
0,322,125
0,409,143
0,455,136
0,462,151
0,464,197
0,405,157
0,413,164
0,427,197
0,449,210
0,288,207
0,355,223
0,370,221
0,383,217
0,369,273
0,363,318
0,404,288
0,394,304
0,401,311
0,416,311
0,426,304
0,420,318
0,452,311
0,459,315
0,420,337
0,443,362
0,422,386
0,432,400
0,343,337
0,358,348
0,299,283
0,295,305
0,264,352
0,255,446
0,234,474
0,160,448
0,172,406
0,177,391
0,204,397
0,218,397
0,234,340
0,201,299
0,182,241
0,174,211
0,154,256
