Group,Y,X
0,180,94
0,131,179
0,138,226
0,124,251
0,145,249
0,152,312
0,168,292
0,207,421
0,239,461
0,155,161
0,158,185
0,167,171
0,162,196
0,177,264
0,178,236
0,186,238
0,183,178
0,189,167
0,220,162
0,260,147
0,277,144
0,191,201
0,193,214
0,204,194
0,192,231
0,193,300
0,196,299
0,204,312
0,214,317
0,209,305
0,238,342
0,237,324
0,258,339
0,284,342
0,229,188
0,234,191
0,211,232
0,212,246
0,201,259
0,209,268
0,209,261
0,219,256
0,391,185
0,391,237
0,364,289
0,336,314
0,341,331
0,305,308
0,301,305
0,290,294
0,279,292
0,268,297
0,281,302
0,296,276
0,336,288
0,334,282
0,343,272
0,320,269
0,318,271
0,338,243
0,326,233
0,331,213
0,332,223
0,329,188
0,327,204
0,346,173
0,273,198
0,264,198
0,257,199
0,249,204
0,244,206
0,257,214
0,227,219
0,228,224
0,225,230
0,228,236
0,235,233
0,240,216
0,203,226
0,283,260
0,279,256
0,316,192
0,313,182
