Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,97.5,410,1,0,2,27,3,64,106,43.7037,45.7037,18.8148,16.988,16.5464,13.5611, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,283.25,330.75,1,0,2,17,3,32,26,117.941,107.941,95.6471,18.1343,18.5917,16.2545, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,224,298,1,0,2,19,3,66,17,86.9474,88.4737,76.8421,21.2523,20.9667,18.4756, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,289,465,1,0,1,28,4,54,59,91.0357,87.8929,56.8214,30.9279,28.9558,30.4607, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,127.5,422.5,1,0,1,60,5,58,76,61.25,59.8833,32.5667,18.6121,17.6634,15.5274, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,266.5,338,1,0,1,23,3,48,25,106.043,101.696,86.9565,23.7682,23.5049,21.8462, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,309,331.5,1,0,1,17,3,48,22,88.0588,84.7647,73.9412,32.4352,30.3909,27.68, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,212.538,327.192,1,0,1,13,3,34,29,88.0769,80,69.5385,18.7481,17.7332,16.3403, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,229.2,319.9,1,0,1,19,3,38,21,110.053,104.263,93.0526,18.3887,17.8861,16.0839, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,267,316,1,0,1,18,3,42,28,96.7222,91.1111,77.6111,24.8393,23.8276,22.5977, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,298.2,277.4,1,0,1,19,3,42,23,121.684,115.632,102.474,22.0389,21.8912,20.2254, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,288.5,276,1,0,1,17,3,32,27,99.7059,91,80.9412,27.4169,26.4397,25.4263, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,141,273.5,1,0,1,16,3,42,31,64,60.3125,49.8125,18.5677,16.3774,15.488, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,256.5,263,1,0,1,17,3,42,18,100.882,97.1765,87.9412,26.2048,26.3568,23.8228, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,144.5,258,1,0,1,14,3,42,37,75,69.0714,55.9286,19.6088,18.6492,16.8541, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,335.5,256,1,0,1,16,3,60,15,92.1875,92.375,82.1875,28.1022,26.6122,25.0318, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,221.5,224.5,1,0,1,31,3,44,22,127.871,123.194,108.161,26.0068,26.7862,23.9193, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,159,217.5,1,0,1,16,3,42,27,71.875,67.75,57.9375,24.3235,22.6116,21.3669, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,297,193.5,1,0,1,18,3,46,16,107.167,104.111,94.5,27.6609,26.0885,24.4242, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,261,176,1,0,1,19,3,50,21,120.105,117,102.421,27.0503,27.0526,24.8445, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,246.75,144.75,1,0,1,17,3,40,27,110.235,102.529,88.7647,22.0365,21.5744,19.0344, "2016-06-12 [上午3:52:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\4_125.png", 1,223,137.5,1,0,1,17,3,44,27,83.8824,80.1176,68.4706,27.2877,26.069,23.9324, "2016-06-12 [上午3:52:48]: no comment"
