Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,206,150.5,1,0,2,22,4,38,19,116.318,110.455,100.091,8.85891,7.54861,8.79224, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,211.5,148.5,1,0,2,25,3,24,20,122.32,110.6,104.4,11.631,8.64722,7.54217, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,392,415,1,0,1,21,3,24,14,145.81,138.19,133.381,7.90493,6.41268,8.26686, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,424.7,394.9,1,0,1,33,3,16,10,154.152,148.273,145.667,8.60431,8.29164,8.45762, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,299.75,360.75,1,0,1,36,3,20,16,140.694,130.528,126.444,11.2356,8.36164,8.35015, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,264.5,352,1,0,1,23,3,16,12,145.304,137.087,134.304,20.6368,15.1756,12.8043, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,263.5,323,1,0,1,46,4,14,19,146.565,133.63,129.848,13.0428,9.46825,8.27105, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,369.75,310.75,1,0,1,19,3,20,13,139.316,131.211,127.368,16.152,13.9313,11.8104, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,339,270.5,1,0,1,24,3,22,16,134.667,125.375,119.083,15.3372,10.7545,7.44798, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,313.6,269.8,1,0,1,22,3,32,17,135.864,128.318,118.955,14.9977,10.8645,9.81877, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,328.5,253,1,0,1,35,4,8,14,130.6,119.314,116.943,13.4515,10.0515,9.87353, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,339.5,239.5,1,0,1,30,3,10,12,121.567,112.8,110.9,12.465,9.2801,8.8032, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,370.5,207.5,1,0,1,21,3,22,18,126.571,115.714,109.571,12.6069,7.99076,7.79335, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,396,196,1,0,1,21,3,24,11,122.524,116.714,113.143,9.91024,8.15903,7.44601, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,168.75,192.25,1,0,1,23,3,24,19,125.261,115.478,107.652,19.0777,11.2528,9.14333, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,344.5,179.5,1,0,1,20,3,26,16,116.85,109.25,103.05,13.5231,10.6326,9.35748, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,402.5,173.5,1,0,1,32,3,36,28,122.906,112.844,99.4063,9.58545,7.26054,6.82484, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,190.5,172.5,1,0,1,20,3,18,20,130.75,117.8,111.6,15.2193,9.84081,12.2045, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,257.5,166.5,1,0,1,43,4,28,20,117,107.744,100.326,9.89212,7.94863,8.88499, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,295,132.5,1,0,1,32,4,34,19,118.406,110.875,101.531,12.3959,9.03022,9.02334, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,374.5,127.5,1,0,1,36,3,40,28,115.139,106.583,92.1111,10.3308,9.67107,7.90321, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,347.5,120.5,1,0,1,30,3,36,14,119.3,113.533,107.333,13.4744,10.6876,10.8568, "2016-06-12 [上午3:50:30]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\1_34.png", 1,278.25,58.25,1,0,1,17,3,240,32,35.0588,34.9412,44.7647,12.5833,13.0805,10.3842, "2016-06-12 [上午3:50:30]: no comment"
