Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\6_264.png", 1,353.25,455.25,1,0,2,17,3,64,57,96.1176,98.5882,63.1765,11.6819,10.6653,14.6737, "2016-06-12 [上午3:53:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\6_264.png", 1,394,426.5,1,0,2,15,3,58,57,103.667,102.667,66.3333,14.5187,12.6714,18.2459, "2016-06-12 [上午3:53:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\6_264.png", 1,96.5,100.5,1,0,2,20,3,42,49,181.25,169.6,146.35,12.4056,13.7373,13.4711, "2016-06-12 [上午3:53:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\6_264.png", 1,360.5,489,1,0,1,25,3,240,3,80.4,80.4,81.52,69.9835,69.8523,70.6759, "2016-06-12 [上午3:53:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\6_264.png", 1,177.5,465,1,0,1,17,3,32,24,112.412,102.882,93.0588,15.2129,13.7781,12.399, "2016-06-12 [上午3:53:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\6_264.png", 1,334.5,456,1,0,1,17,3,48,20,98.0588,94.8824,84.4706,22.9665,21.2423,19.2793, "2016-06-12 [上午3:53:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\6_264.png", 1,302,440.5,1,0,1,16,3,34,23,107.125,99.375,89.1875,11.6176,11.8678,10.05, "2016-06-12 [上午3:53:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\6_264.png", 1,401.5,430,1,0,1,17,3,36,19,96.0588,91.4706,83.1176,9.32057,10.0691,8.56837, "2016-06-12 [上午3:53:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\6_264.png", 1,138,426.5,1,0,1,17,3,30,27,106.412,95.8235,85.5294,14.0522,14.4306,12.8675, "2016-06-12 [上午3:53:48]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\6_264.png", 1,398,409.5,1,0,1,79,6,64,68,93,94.9747,55.481,20.6372,18.4283,21.8484, "2016-06-12 [上午3:53:48]: no comment"
