Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\8_288.png", 1,77.25,428.75,1,0,2,22,3,36,23,205.091,201.318,195,23.2402,23.4588,23.3403, "2016-06-12 [上午4:18:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\8_288.png", 1,308.75,364.25,1,0,2,17,3,30,32,132.588,118.412,103.235,10.6653,10.9591,10.7349, "2016-06-12 [上午4:18:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\8_288.png", 1,316.75,319.25,1,0,3,18,3,28,35,133,116.167,100.944,12.9397,12.8239,12.3405, "2016-06-12 [上午4:18:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\8_288.png", 1,314.6,315.2,1,0,3,15,3,26,29,122.2,107.933,96.6667,12.7485,13.5138,14.315, "2016-06-12 [上午4:18:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\8_288.png", 1,203,117,1,0,2,20,3,38,17,127.7,121.75,111.9,10.9755,12.1798,13.381, "2016-06-12 [上午4:18:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\8_288.png", 1,206,112,1,0,2,20,3,34,22,135.3,125.8,114.45,9.60291,8.14563,7.77846, "2016-06-12 [上午4:18:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\8_288.png", 1,298.75,96.75,1,0,2,21,3,30,35,150.81,134.143,117.524,12.9468,11.389,11.5317, "2016-06-12 [上午4:18:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\8_288.png", 1,294.5,95.5,1,0,2,21,3,28,32,150.714,135.476,120.952,12.7479,10.5,9.45986, "2016-06-12 [上午4:18:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\8_288.png", 1,311.5,460.5,1,0,1,21,3,46,54,182.571,173.952,144.238,22.6037,22.7704,22.2511, "2016-06-12 [上午4:18:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\8_288.png", 1,153.5,459,1,0,1,24,3,32,34,151.375,135.75,119.292,8.25036,8.50139,7.9969, "2016-06-12 [上午4:18:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\8_288.png", 1,234,458.5,1,0,1,24,3,34,31,136.875,124.167,107,9.90839,8.78175,9.28654, "2016-06-12 [上午4:18:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\8_288.png", 1,209.5,454,1,0,1,24,3,30,33,135.333,119.458,104,10.8093,9.99064,9.86942, "2016-06-12 [上午4:18:55]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\8_288.png", 1,275,453,1,0,1,27,4,32,35,136.704,122.407,103.741,9.42314,9.09325,9.71607, "2016-06-12 [上午4:18:55]: no comment"
