Group,Y,X
0,24,254
0,34,296
0,36,322
0,40,356
0,48,292
0,55,343
0,69,336
0,77,360
0,80,427
1,109,387
0,134,451
1,134,266
0,134,409
0,139,362
0,150,394
0,188,475
1,190,435
0,192,452
0,199,470
0,239,195
0,244,250
1,252,443
1,257,412
0,255,437
1,261,467
1,269,473
0,273,380
0,280,434
1,287,255
0,292,395
1,291,454
0,302,332
1,307,373
0,314,436
0,315,250
1,319,386
1,336,253
0,356,309
1,357,414
1,360,396
0,363,272
1,377,323
1,381,360
0,387,348
0,388,393
0,391,121
0,399,136
0,414,154
0,423,395
0,451,366
1,479,326
0,470,274
0,467,303
0,462,338
1,318,470
