Group,Y,X
0,38,183
0,50,142
0,55,268
0,60,227
0,73,333
0,74,235
0,75,290
0,80,129
0,84,205
0,85,169
0,90,349
0,92,232
0,98,389
1,96,402
0,117,324
0,136,170
0,144,447
0,145,58
0,148,289
0,156,339
0,168,180
0,173,316
0,182,356
0,192,384
0,190,80
0,203,99
0,203,145
0,204,223
0,208,461
0,212,204
1,212,475
1,218,490
0,230,109
0,253,73
0,258,288
0,270,159
0,277,197
0,301,58
0,328,288
0,327,440
0,331,214
0,355,208
0,366,438
0,375,159
0,373,308
0,381,328
0,383,308
0,403,184
0,410,376
0,412,412
0,411,345
0,437,286
0,451,400
