Group,Y,X
0,30,325
0,33,181
0,47,278
0,49,227
0,50,211
0,65,130
0,80,267
0,85,350
0,104,240
0,105,178
0,112,295
0,119,299
0,124,183
0,125,287
0,136,289
0,135,315
0,139,378
0,151,274
0,161,117
0,161,59
0,174,146
0,174,411
0,185,137
0,193,248
0,197,331
0,200,282
0,206,130
0,206,166
0,209,56
0,211,233
0,217,171
0,220,327
0,224,276
0,224,441
0,226,179
0,232,186
0,236,139
0,236,89
0,242,302
0,242,17
0,257,267
0,260,200
0,259,93
0,263,340
0,273,449
0,279,232
0,280,240
0,282,62
0,283,139
0,288,181
0,294,68
0,296,275
0,300,55
0,301,254
0,309,90
0,310,108
0,309,183
0,311,212
0,312,287
0,324,176
0,328,204
0,337,319
0,336,53
0,336,465
0,340,68
0,339,195
0,345,242
0,348,284
0,349,215
0,355,169
0,357,317
0,359,149
0,363,85
0,362,164
0,369,275
0,375,352
0,380,128
0,380,51
0,384,215
0,392,66
0,395,313
0,396,243
0,410,321
0,413,180
0,414,341
0,422,136
0,441,271
0,442,137
0,446,149
0,456,165
0,457,331
0,470,182
0,474,275
0,495,222
0,497,254
