Group,Y,X
1,78,191
1,83,168
1,84,306
1,95,281
1,103,229
0,112,206
1,116,191
1,116,211
0,117,202
1,118,357
1,121,145
1,122,134
1,124,385
0,125,166
0,128,241
1,131,294
1,133,233
0,134,244
1,134,341
1,135,144
1,135,267
1,140,96
0,139,258
1,143,371
1,148,313
1,148,414
0,149,153
1,150,128
1,152,292
0,154,118
1,156,275
1,159,102
1,159,376
1,160,320
1,161,248
0,163,151
0,169,232
1,170,316
1,171,420
1,173,100
0,176,127
1,176,414
0,179,194
1,181,300
0,184,102
0,189,345
0,190,174
1,191,352
0,195,156
1,195,245
0,200,301
1,202,59
1,205,440
0,207,82
0,207,262
1,208,409
0,209,92
0,210,122
0,213,140
0,212,369
0,215,220
0,216,199
0,219,382
0,220,93
0,222,347
0,226,210
1,227,385
0,231,272
1,232,324
0,233,413
0,233,362
0,239,438
0,240,279
0,241,300
1,241,333
1,247,40
0,249,135
0,250,332
1,253,458
0,256,135
0,258,189
0,257,367
0,258,405
1,264,359
0,273,332
1,275,38
0,275,281
0,276,210
0,276,249
0,276,348
0,277,322
0,284,118
0,284,150
0,284,313
1,286,100
0,286,228
0,285,355
0,287,255
0,288,65
0,296,371
1,298,54
0,301,215
0,302,327
1,305,50
0,305,191
1,306,310
0,305,360
0,307,186
0,309,349
0,309,246
0,319,317
0,320,265
0,322,422
0,322,238
1,323,248
0,324,314
0,324,206
0,325,357
0,327,321
0,345,225
0,352,279
0,354,367
0,355,252
0,355,326
0,356,237
0,359,226
0,364,308
1,365,280
0,364,297
0,366,384
0,372,253
0,372,307
0,372,334
0,378,327
0,383,331
0,383,250
0,384,275
0,385,325
1,388,131
0,389,234
0,389,320
1,393,115
0,393,348
1,394,124
0,394,205
0,394,232
1,396,166
0,398,371
1,399,413
0,404,305
0,405,256
0,406,280
0,405,337
0,413,213
0,419,202
0,419,282
0,430,167
0,432,229
0,447,280
0,451,236
0,453,275
0,454,209
1,458,168
0,458,234
1,460,153
0,460,246
1,461,311
1,474,194
1,491,195
