Group,Y,X
0,18,227
0,51,209
0,67,162
0,72,330
0,82,242
0,93,181
0,92,334
0,103,177
0,102,435
0,105,304
0,114,321
0,115,65
0,115,133
0,118,346
0,122,281
0,124,380
0,133,351
0,137,135
0,137,175
0,144,233
0,146,114
0,146,167
0,148,259
0,155,285
0,162,263
0,174,248
0,185,144
0,196,113
0,199,380
0,199,246
0,201,166
0,201,260
0,207,238
0,208,355
0,215,84
0,216,289
0,220,305
0,223,363
0,228,259
0,232,214
0,239,286
0,238,426
0,245,148
0,247,94
0,251,427
0,252,65
0,251,255
0,253,205
0,252,235
0,253,214
0,265,389
0,267,23
0,268,199
0,268,366
0,284,317
0,292,338
0,294,268
0,296,374
0,296,246
0,302,216
0,303,154
0,306,46
0,307,122
0,309,454
0,330,341
0,333,185
0,334,406
0,342,283
0,339,472
0,353,398
0,361,455
0,370,120
0,372,367
0,383,171
0,386,304
0,391,220
0,399,344
0,403,110
0,405,396
