Group,Y,X
0,25,228
0,48,215
0,55,220
0,58,295
0,65,400
0,70,146
0,82,203
0,82,295
0,105,388
0,108,189
0,113,402
0,122,272
0,128,140
0,135,419
1,140,414
0,144,297
0,146,223
1,156,37
0,163,131
0,171,236
0,171,315
0,186,194
0,185,394
0,186,110
0,189,467
0,191,336
0,203,362
0,215,194
0,222,413
0,228,261
0,232,21
0,233,385
0,240,280
0,254,212
0,254,400
0,260,353
0,269,398
0,296,252
0,300,323
0,314,68
0,316,332
1,315,33
0,324,229
0,339,192
0,341,372
0,359,426
0,360,378
0,361,175
0,370,384
0,409,170
0,425,394
0,449,339
0,483,322
