Group,Y,X
0,81,181
0,96,392
0,96,264
0,105,388
0,111,198
0,111,270
0,113,294
0,116,178
0,122,350
0,133,381
0,138,155
0,138,367
0,139,143
0,143,136
0,150,178
0,159,137
0,171,191
0,183,121
0,188,170
0,189,108
0,194,215
0,200,127
0,203,117
0,207,396
0,227,371
0,236,429
0,240,377
0,245,463
0,253,213
0,256,395
0,262,444
0,263,228
1,264,40
1,266,35
0,272,369
0,272,411
0,276,400
0,285,222
0,289,107
0,289,198
0,299,372
0,307,310
0,315,168
0,315,413
0,318,450
0,321,108
0,321,413
0,328,358
0,329,413
0,333,78
0,337,299
0,350,305
0,351,405
0,356,134
0,360,208
0,368,321
0,369,360
0,371,447
0,381,359
0,384,260
0,387,228
0,388,239
0,391,362
0,403,281
0,406,121
0,407,244
0,420,306
1,446,350
0,453,248
