Group,Y,X
0,33,182
0,55,246
1,66,297
1,91,251
0,95,165
1,98,320
1,101,388
1,109,240
1,119,228
0,120,380
1,121,115
0,130,444
0,139,391
1,144,110
1,153,243
0,155,313
0,158,307
1,161,266
1,169,203
1,171,253
0,180,411
0,180,45
0,183,70
0,212,273
0,217,309
1,236,409
0,238,99
0,244,118
0,244,479
0,246,46
1,256,386
0,256,427
1,258,463
0,260,283
1,274,148
0,292,28
0,294,118
1,346,162
1,361,327
1,366,294
1,366,360
1,373,132
0,394,362
0,403,329
1,412,206
1,412,388
0,412,92
1,416,281
0,418,148
1,435,359
0,442,139
1,444,358
0,459,235
