Group,Y,X
0,24,289
0,30,335
0,42,265
0,48,265
0,57,159
0,57,317
0,66,213
0,75,412
0,83,297
1,87,313
0,101,277
0,113,111
0,115,261
0,130,435
1,140,351
1,144,340
0,150,261
1,149,399
1,156,437
1,158,408
0,165,305
0,174,183
1,175,395
0,177,463
1,188,443
0,190,466
1,193,425
1,196,131
1,195,408
0,200,214
1,200,416
0,203,295
0,217,448
1,222,339
1,243,190
0,254,218
1,253,344
0,257,59
1,260,273
1,276,406
0,291,291
1,305,448
0,306,156
1,312,282
1,314,382
1,314,323
0,317,145
1,321,376
1,320,427
0,324,156
0,324,99
0,323,274
0,323,281
0,327,164
1,328,405
0,335,201
1,336,296
1,339,402
1,342,225
1,346,358
1,346,447
0,348,457
1,355,454
1,360,208
0,363,277
1,362,365
0,371,99
1,376,344
1,376,83
1,378,164
1,378,244
1,377,378
0,395,112
1,410,375
0,420,288
1,425,362
0,430,304
1,455,359
1,459,352
1,478,313
