Group,Y,X
0,33,276
0,35,324
0,57,241
0,69,175
1,71,300
0,73,250
1,86,313
0,96,183
0,104,201
1,118,303
0,121,130
1,121,358
1,130,361
0,131,227
0,139,125
0,140,241
0,162,86
1,165,338
1,169,411
0,169,120
1,170,300
1,176,354
1,175,318
1,177,226
1,179,438
0,183,93
0,189,108
1,204,427
1,209,349
1,214,334
0,218,135
1,219,415
0,223,240
0,224,101
1,223,334
0,227,107
1,230,304
1,236,399
1,243,198
1,244,383
0,246,142
0,254,65
0,261,213
0,262,175
1,262,358
1,270,386
0,270,208
1,274,371
0,279,151
1,287,310
1,288,144
1,292,362
0,295,461
1,294,423
0,301,167
1,305,415
0,305,209
1,311,187
0,312,199
0,312,337
0,316,276
0,321,104
0,323,131
1,322,272
0,333,98
1,332,392
1,339,199
0,340,39
0,344,263
0,345,286
0,350,426
1,351,228
1,353,235
0,354,150
1,354,217
1,356,172
1,356,296
1,356,303
0,362,148
1,369,208
0,369,419
1,372,346
1,376,271
0,375,367
1,379,362
1,385,163
1,391,276
1,397,347
1,397,172
1,399,290
1,401,356
1,403,164
1,414,304
1,416,233
0,439,391
0,499,309
