Group,Y,X
1,61,231
0,70,362
0,82,174
0,88,225
0,88,246
0,92,264
0,110,247
0,111,334
0,114,210
0,130,96
0,135,409
1,157,238
0,163,435
1,166,222
1,172,214
0,172,416
0,178,444
1,178,237
0,186,129
1,187,231
0,191,96
1,193,262
1,193,369
0,198,303
0,205,426
1,206,165
1,211,147
1,222,147
1,226,292
1,229,264
0,233,82
1,232,239
1,236,361
1,235,191
1,238,237
1,253,184
1,255,159
1,261,354
1,261,145
0,267,113
1,268,204
1,272,159
1,278,233
1,278,312
1,280,94
1,280,297
1,293,73
1,292,94
1,293,257
1,300,149
1,300,222
1,301,82
1,302,213
1,303,100
1,303,205
1,304,86
1,308,380
1,309,154
1,309,269
1,317,213
1,318,293
1,321,344
1,321,114
1,323,272
1,324,205
1,326,250
1,326,284
1,333,334
1,333,221
1,337,290
1,342,413
1,343,112
1,349,231
1,351,337
1,352,270
1,352,383
1,355,202
1,357,109
1,365,158
1,374,289
1,390,279
0,395,351
1,396,306
1,407,347
1,444,288
