Group,Y,X
0,270,482
0,265,499
0,245,481
0,254,428
0,241,409
0,231,411
0,253,386
0,289,347
0,310,349
0,342,388
0,382,420
0,398,409
0,411,388
0,388,370
0,396,364
0,368,352
0,368,363
0,361,327
0,366,298
0,404,330
0,421,320
0,444,360
0,448,391
0,438,411
0,423,416
0,468,350
0,474,339
0,471,306
0,458,247
0,459,237
0,488,208
0,487,199
0,434,215
0,416,207
0,361,216
0,408,180
0,420,151
0,444,140
0,432,115
0,415,94
0,390,80
0,373,131
0,365,105
0,347,165
0,326,144
0,269,152
0,293,120
0,286,177
0,267,190
0,253,212
0,221,178
0,228,121
0,240,121
0,245,113
0,242,103
0,217,76
0,221,66
0,245,52
0,241,36
0,239,30
0,291,32
0,307,30
0,345,48
0,373,59
0,183,50
0,187,73
0,188,87
0,160,107
0,144,118
0,162,141
0,117,135
0,122,121
0,97,119
0,86,121
0,85,104
0,99,93
0,134,56
0,72,115
0,60,147
0,69,167
0,97,169
0,31,185
0,21,206
0,25,222
0,25,239
0,29,249
0,26,256
0,32,263
0,40,267
0,49,272
0,56,251
0,57,245
0,73,212
0,76,201
0,73,194
0,75,188
0,129,182
0,128,176
0,110,193
0,116,205
0,108,212
0,171,212
0,143,224
0,121,233
0,109,244
0,99,238
0,92,255
0,105,260
0,154,249
0,175,259
0,216,279
0,264,289
0,253,325
0,220,314
0,200,306
0,181,309
0,178,295
0,177,278
0,161,270
0,148,271
0,161,311
0,154,318
0,143,292
0,134,287
0,137,277
0,128,268
0,120,273
0,126,289
0,203,421
0,186,415
0,143,395
0,124,384
0,119,374
0,124,365
0,116,355
0,109,313
0,100,323
0,81,338
0,85,360
0,74,360
0,69,348
0,95,281
0,80,292
0,74,282
0,61,280
0,57,297
0,57,322
0,149,418
0,103,393
0,363,377
0,402,137
0,464,165
0,383,70
0,202,17
0,12,262
0,15,295
0,21,327
0,44,322
0,51,337
0,30,361
0,71,417
0,87,434
0,132,446
0,185,475
0,167,469
0,165,477
0,195,486
0,80,394
0,42,373
0,45,146
0,45,133
0,213,499
0,202,500
0,48,392
