Group,Y,X
0,81,97
0,132,116
0,81,108
0,140,99
0,155,93
0,166,77
0,204,67
0,194,44
0,185,21
0,216,14
0,248,29
0,231,48
0,216,54
0,217,95
0,181,121
0,201,145
0,336,25
0,380,48
0,400,78
0,408,122
0,388,128
0,347,157
0,271,191
0,366,198
0,423,184
0,468,235
0,410,239
0,394,244
0,403,298
0,468,350
0,435,423
0,410,420
0,378,464
0,317,382
0,359,303
0,278,344
0,277,312
0,183,264
0,100,222
0,75,190
0,96,144
0,74,225
0,82,260
0,143,348
0,191,317
0,183,394
0,158,422
0,129,432
0,100,364
0,183,437
0,192,450
0,206,425
