Group,Y,X
0,171,123
0,186,96
0,194,112
0,229,108
0,216,126
0,203,142
0,248,142
0,252,148
0,323,108
0,334,100
0,327,132
0,290,148
0,281,156
0,266,176
0,316,177
0,315,190
0,315,203
0,347,156
0,362,152
0,388,164
0,361,175
0,339,200
0,373,212
0,406,168
0,354,236
0,419,237
0,371,262
0,380,274
0,402,295
0,416,308
0,375,351
0,399,352
0,406,360
0,382,370
0,332,401
0,336,442
0,354,432
0,298,466
0,310,421
0,271,388
0,278,376
0,291,316
0,320,308
0,342,297
0,346,268
0,324,260
0,320,280
0,273,211
0,263,217
0,277,248
0,210,192
0,178,227
0,204,254
0,225,245
0,233,260
0,173,302
0,181,360
0,213,351
0,243,386
0,239,403
0,173,415
0,182,441
0,119,308
0,54,310
0,141,246
0,133,229
