Group,Y,X
0,78,104
0,102,121
0,122,96
0,120,82
0,143,66
0,213,21
0,228,19
0,255,17
0,330,20
0,455,142
0,470,152
0,476,169
0,476,216
0,462,248
0,465,273
0,485,264
0,476,296
0,474,290
0,462,335
0,432,393
0,429,418
0,408,376
0,360,310
0,357,190
0,218,165
0,194,138
0,138,141
0,146,98
0,139,202
0,181,196
0,114,204
0,131,236
0,142,260
0,189,244
0,149,293
0,206,291
0,256,299
0,259,376
0,245,483
0,155,459
0,107,429
0,78,418
0,85,407
0,133,388
0,124,364
0,79,364
0,96,350
0,74,323
0,134,327
0,74,244
0,34,215
0,53,191
