Group,Y,X
0,27,257
0,173,66
0,212,130
0,273,186
0,324,110
0,364,126
0,395,124
0,401,113
0,439,130
0,402,138
0,417,157
0,428,173
0,460,148
0,462,171
0,469,188
0,481,231
0,479,246
0,481,274
0,479,286
0,506,274
0,417,198
0,393,190
0,417,222
0,481,304
0,473,317
0,469,331
0,474,350
0,461,350
0,453,367
0,427,398
0,424,439
0,369,472
0,361,417
0,365,399
0,393,397
0,384,362
0,392,352
0,381,324
0,363,312
0,367,275
0,341,255
0,320,252
0,292,256
0,241,197
0,228,228
0,181,246
0,249,254
0,89,301
0,37,267
0,51,295
0,38,298
0,38,326
0,42,359
0,57,346
0,73,338
0,81,363
0,72,382
0,46,378
0,85,429
0,112,393
0,142,365
0,156,396
0,137,414
0,138,456
0,193,478
0,193,458
0,201,438
0,224,469
0,217,490
0,283,494
0,270,474
0,260,444
0,261,418
0,276,386
0,303,316
0,306,335
0,311,379
0,295,398
0,283,438
0,275,448
0,318,439
0,321,480
