Group,Y,X
0,39,210
0,115,199
0,110,127
0,143,142
0,141,156
0,163,140
0,186,124
0,194,110
0,205,125
0,244,62
0,295,109
0,327,110
0,396,67
0,410,126
0,318,170
0,365,209
0,391,230
0,392,242
0,410,246
0,455,254
0,483,258
0,475,284
0,456,316
0,451,327
0,439,359
0,423,310
0,407,281
0,388,262
0,362,266
0,303,272
0,304,258
0,292,247
0,276,224
0,257,221
0,256,242
0,272,246
0,244,256
0,224,232
0,213,259
0,199,258
0,198,242
0,197,200
0,191,172
0,151,246
0,139,246
0,119,242
0,113,274
0,115,296
0,144,319
0,125,353
0,140,368
0,137,383
0,211,399
0,230,372
0,243,379
0,238,431
0,264,445
0,273,413
0,280,402
0,274,370
0,303,375
0,341,300
0,332,358
0,322,416
0,320,454
0,354,447
0,387,457
0,357,407
0,393,422
0,402,406
0,418,397
0,427,390
0,396,366
0,372,362
