Group,Y,X
0,170,56
0,182,70
0,194,80
0,231,71
0,267,76
0,279,84
0,290,91
0,321,133
0,396,128
0,371,155
0,374,169
0,365,181
0,356,184
0,417,208
0,464,187
0,474,245
0,492,301
0,464,298
0,448,298
0,453,342
0,410,308
0,405,381
0,374,354
0,355,296
0,346,304
0,332,314
0,333,298
0,365,252
0,335,217
0,312,256
0,265,181
0,260,147
0,168,128
0,133,114
0,69,127
0,52,150
0,101,202
0,97,225
0,122,213
0,136,172
0,191,179
0,205,186
0,201,204
0,188,288
0,179,246
0,85,290
0,85,340
0,49,329
0,97,352
0,97,338
0,100,381
0,125,323
0,121,335
0,149,319
0,177,312
0,212,302
0,209,341
0,269,306
0,289,329
0,305,352
0,196,399
0,209,407
0,220,433
0,229,432
0,246,440
0,253,382
0,311,429
0,268,468
