Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,381.9,425.2,1,0,3,21,3,30,57,49.4286,40.2381,31.1429,10.1941,10.123,10.3823, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,429,388.5,1,0,2,20,3,28,95,35.15,25.3,15.5,6.80754,6.83181,7.00417, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,259,184,1,0,2,20,3,42,119,216.5,196.25,147.8,24.8862,23.9082,21.2697, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,253.5,184.5,1,0,2,38,4,44,119,218.684,201.605,155.868,28.6854,27.9879,28.3844, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,196.25,480.75,1,0,1,37,3,46,118,233.027,224.27,195.243,5.61189,5.31621,5.03636, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,287.5,452.5,1,0,1,40,4,46,130,225.4,210.175,162.875,23.7792,23.0328,22.3579, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,295.5,434.5,1,0,1,19,3,42,89,210.263,195.789,161.632,28.625,26.5993,23.2645, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,248,424.5,1,0,1,74,5,46,77,208.027,198.5,167.297,30.7526,29.3622,26.9988, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,318.8,389.4,1,0,1,25,3,44,141,221.36,197.8,136.88,18.4743,16.8518,13.4846, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,191,367,1,0,1,18,3,42,135,220.944,198.611,144.833,11.2766,9.33426,10.0569, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,364.5,349.5,1,0,1,47,5,42,137,225.809,207.362,159.426,17.8215,17.8212,19.2614, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,82,315,1,0,1,45,5,46,80,217.378,208.711,181.6,18.7354,18.1874,17.0089, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,203,297,1,0,1,29,4,42,105,211.345,193.31,149.414,31.2795,25.8999,16.8212, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,375,256,1,0,1,54,5,42,86,215.185,203.352,173.63,24.1773,23.4921,21.9278, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,119.5,252,1,0,1,26,3,44,109,209.923,192.115,143.423,23.6545,21.0486,18.2318, "2016-06-12 [上午3:35:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\14_84.png", 1,286,243,1,0,1,22,3,44,130,221.318,200.909,149.864,21.4081,20.2611,17.2908, "2016-06-12 [上午3:35:58]: no comment"
