Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,352,459,1,0,3,47,5,168,38,125.106,159.319,152.191,28.795,22.1359,15.8749, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,359.1,453.3,1,0,3,34,4,176,41,109.559,150.353,147.647,30.7887,25.5763,18.8653, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,358.5,444.5,1,0,3,20,3,174,39,106.8,145.7,141.7,30.2534,26.9579,22.9046, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,129.5,386.5,1,0,2,86,6,174,52,100.442,150.767,146.267,20.0883,9.28514,5.59379, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,136.75,382.75,1,0,2,28,3,180,54,92.2143,141.893,141.929,23.0929,18.6602,15.5551, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,93,324,1,0,2,27,4,186,91,61.7778,124,130.667,23.9917,23.2144,17.9203, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,99.5,323,1,0,2,22,3,180,82,67,129.682,131.409,28.4574,19.7432,13.89, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,162.769,327.654,1,0,2,61,5,178,49,102.164,150.131,147.689,37.5402,29.7296,20.9018, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,157.5,323,1,0,2,50,5,178,59,90.2,143.66,141.98,40.9915,35.0221,27.4549, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,382,314,1,0,2,26,4,160,42,126.538,162.885,150.731,24.3539,21.5676,17.5356, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,439.5,239,1,0,2,52,5,164,43,112.096,152.942,142.058,13.1723,6.94013,4.4161, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,434.5,235,1,0,2,15,3,162,31,111.333,142.2,132.8,23.6647,18.6605,13.4, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,465,191,1,0,2,26,4,168,42,99.0385,138.115,130.115,32.6319,28.3838,22.6801, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,463.5,155,1,0,2,15,3,168,47,96.2667,139.467,130.667,18.9498,17.1405,14.8211, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,365.5,159,1,0,2,54,5,158,37,121,154.778,143.259,14.8149,12.5545,9.64995, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,371.75,152.75,1,0,2,17,3,148,34,127.588,157.588,141.647,14.8821,13.2141,11.0173, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,278.5,67,1,0,2,52,5,148,33,122.519,152.846,137.173,24.5915,13.7421,8.46201, "2016-06-12 [上午3:07:42]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\1\10_242.png", 1,271.412,65.8529,1,0,2,37,5,158,34,109.081,141.649,130.297,35.4528,29.4626,21.6081, "2016-06-12 [上午3:07:42]: no comment"
