Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,141,245,1,0,2,30,4,32,23,154,145.133,134.033,13.3774,10.7288,9.97954, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,390.5,438.5,1,0,1,21,3,30,22,158.238,148.905,139.571,10.3753,9.3204,8.26748, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,233.5,415.5,1,0,1,21,3,24,19,129.952,119.333,112.286,17.8367,13.7441,12.527, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,305,413,1,0,1,19,3,38,17,127.053,120.842,111.105,18.2611,14.8384,11.5825, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,164.5,403.5,1,0,1,32,3,28,24,135.094,123.406,111.625,12.4629,10.552,10.1164, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,290.5,399,1,0,1,17,3,40,22,134.941,127.706,113.941,14.436,14.7873,13.4261, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,172.5,397,1,0,1,25,3,26,29,133.4,118.08,106.04,8.48331,6.15302,5.47643, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,346.7,396.9,1,0,1,25,3,32,26,143.8,132.24,119.08,8.62102,9.08099,8.05362, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,276,391.5,1,0,1,16,3,24,18,140.875,131.125,123.5,12.0106,13.2927,10.7147, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,271,376,1,0,1,21,3,38,14,134.667,129.905,120.571,15.6883,14.049,11.817, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,346,372.5,1,0,1,17,3,42,10,133.647,130.647,123.882,13.0974,11.7098,10.9757, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,148,362,1,0,1,25,3,28,24,144.24,132.12,121.44,18.0582,15.5364,12.1681, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,150,354.5,1,0,1,16,3,28,24,148.563,137.25,127.313,11.4819,9.39271,6.67581, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,286.5,344.5,1,0,1,20,3,24,18,137.8,127.35,120.2,17.597,13.2486,12.2765, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,295.5,334,1,0,1,53,5,218,13,142.302,145.906,152.585,23.9845,22.0195,23.062, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,98,332,1,0,1,49,5,28,26,148.959,135.939,125.388,15.7232,11.444,9.98937, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,131.2,322.6,1,0,1,21,3,18,17,142.238,131.286,125.571,10.8411,7.8323,5.9816, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,276,316,1,0,1,20,3,56,13,137.4,135.75,123.5,17.536,16.5592,12.0386, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,198.5,311.5,1,0,1,20,3,48,16,139.6,136.65,125.4,16.5801,14.093,12.1553, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,461,295.5,1,0,1,43,4,26,20,144.395,132.558,125.233,13.8138,12.1549,11.5231, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,311,288,1,0,1,62,5,32,15,136.258,128.532,121.306,19.6521,14.3486,11.8086, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,151,279,1,0,1,21,3,36,16,139.81,134.048,124.762,12.7863,10.6583,9.80965, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,371,274,1,0,1,41,4,22,18,124.195,113.78,108.171,12.8984,9.4117,9.86732, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,386.75,269.75,1,0,1,18,3,38,18,127.444,120.778,109.5,17.1769,11.13,9.70026, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,357.5,262.5,1,0,1,22,3,38,18,130.318,124.091,113.182,18.9428,14.7936,11.9363, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,175.5,262.5,1,0,1,32,3,22,12,144.625,137.969,133.594,16.4652,14.1541,13.2675, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,214,260,1,0,1,18,3,44,12,143.722,140.556,132.778,17.5691,15.2876,14.1045, "2016-06-12 [上午3:53:10]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\2\5_209.png", 1,65,253.5,1,0,1,17,3,22,23,158.706,147.118,139.941,12.2185,8.36352,9.60554, "2016-06-12 [上午3:53:10]: no comment"
