Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\7_264.png", 1,155,401.5,1,0,2,17,3,26,31,204.353,196.471,189.941,10.0225,10.0626,10.2703, "2016-06-12 [上午4:18:23]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\7_264.png", 1,189,381.5,1,0,2,17,3,42,23,182.765,179.118,168.941,11.7404,11.7039,11.4683, "2016-06-12 [上午4:18:23]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\7_264.png", 1,193.5,379,1,0,2,17,3,38,23,183.118,177.529,168.588,11.5378,11.2677,11.387, "2016-06-12 [上午4:18:23]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\7_264.png", 1,128.5,362,1,0,2,15,3,32,27,183.2,175.4,165.533,11.5906,11.9593,12.4127, "2016-06-12 [上午4:18:23]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\7_264.png", 1,128,356.5,1,0,2,16,3,24,28,182.75,171.813,165.125,11.503,10.6774,10.5908, "2016-06-12 [上午4:18:23]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\7_264.png", 1,423.5,355,1,0,2,15,3,32,40,149.2,131.067,109.733,8.02567,7.91343,8.01871, "2016-06-12 [上午4:18:23]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\7_264.png", 1,396.5,206,1,0,2,23,3,32,39,147.13,128.826,108,11.0534,10.968,10.4639, "2016-06-12 [上午4:18:23]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\7_264.png", 1,392.5,203,1,0,2,22,3,34,37,148.182,131.909,111.591,13.2646,11.9789,10.5091, "2016-06-12 [上午4:18:23]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\7_264.png", 1,125,126.5,1,0,2,17,3,22,28,168.706,155.529,148.059,9.90317,10.7566,10.619, "2016-06-12 [上午4:18:23]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\7_264.png", 1,129,125,1,0,2,14,3,22,13,152.286,145,141,10.3765,10.9427,11.4335, "2016-06-12 [上午4:18:23]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\7_264.png", 1,261,481,1,0,1,20,3,68,46,238.1,238.85,231.75,6.95735,6.79029,7.23598, "2016-06-12 [上午4:18:23]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\3\7_264.png", 1,206,468,1,0,1,20,3,90,68,239.75,243.7,235.8,7.29186,7.36475,7.83081, "2016-06-12 [上午4:18:23]: no comment"
