Group,Y,X
0,43,153
0,35,195
0,58,158
0,54,171
0,49,195
0,44,211
0,41,216
0,48,242
0,39,243
0,33,258
0,36,277
0,25,277
0,31,283
0,43,325
0,38,333
0,50,336
0,66,350
0,55,349
0,60,355
0,51,354
0,61,372
0,53,374
0,62,379
0,73,380
0,85,384
0,92,398
0,83,408
0,103,395
0,107,411
0,121,431
0,127,430
0,117,452
0,164,473
0,164,460
0,168,451
0,202,484
0,201,493
0,216,491
0,231,488
0,242,487
0,262,500
0,281,503
0,340,485
0,347,475
0,354,457
0,388,442
0,434,405
0,450,398
0,340,441
0,299,435
0,304,442
0,295,465
0,271,426
0,221,445
0,336,410
0,359,399
0,487,323
0,462,338
0,465,352
0,468,299
0,467,306
0,446,305
0,433,303
0,425,348
0,455,338
0,409,327
0,389,339
0,375,357
0,359,357
0,337,362
0,329,363
0,328,365
0,318,374
0,307,368
0,301,376
0,314,383
0,306,384
0,301,384
0,271,395
0,277,404
0,269,406
0,295,383
0,259,406
0,259,398
0,247,404
0,241,400
0,227,399
0,219,402
0,201,422
0,195,400
0,187,405
0,171,438
0,148,403
0,161,385
0,174,362
0,186,371
0,211,389
0,244,382
0,252,385
0,490,207
0,480,205
0,480,178
0,471,181
0,432,143
0,414,130
0,407,129
0,401,110
0,389,130
0,402,156
0,381,149
0,379,183
0,408,225
0,407,233
0,416,242
0,434,272
0,413,259
0,407,253
0,398,255
0,395,270
0,397,288
0,403,293
0,391,315
0,370,334
0,375,343
0,358,343
0,350,349
0,336,350
0,336,340
0,347,327
0,370,319
0,361,317
0,377,306
0,377,300
0,384,290
0,383,282
0,382,269
0,376,265
0,385,248
0,372,273
0,373,279
0,361,286
0,368,291
0,363,299
0,358,306
0,358,293
0,349,290
0,341,301
0,334,291
0,325,306
0,316,301
0,308,300
0,296,298
0,294,310
0,295,334
0,290,344
0,277,325
0,268,339
0,268,361
0,261,361
0,244,365
0,230,367
0,214,471
0,61,292
0,94,86
0,69,109
0,178,39
0,190,35
0,220,41
0,200,54
0,146,65
0,132,72
0,117,93
0,111,99
0,94,128
0,85,148
0,82,154
0,90,192
0,88,216
0,81,230
0,85,281
0,83,307
0,107,334
0,109,358
0,106,368
0,118,368
0,117,375
0,132,337
0,146,340
0,140,357
0,138,366
0,406,69
0,379,58
0,367,50
0,370,71
0,347,41
0,342,41
0,303,41
0,271,33
0,286,50
0,319,69
0,332,77
0,289,68
0,263,48
0,256,55
0,242,46
0,240,53
0,227,59
0,283,81
0,307,86
0,325,86
0,344,90
0,326,97
0,326,108
0,345,113
0,352,106
0,363,134
0,344,134
0,384,222
0,372,222
0,362,239
0,338,257
0,349,268
0,343,274
0,354,186
0,333,180
0,321,180
0,315,200
0,304,156
0,296,161
0,274,136
0,265,111
0,249,112
0,251,123
0,241,77
0,226,87
0,220,86
0,219,112
0,230,135
0,214,141
0,213,143
0,206,148
0,197,144
0,196,141
0,198,135
0,178,133
0,179,110
0,160,133
0,146,121
0,138,119
0,134,141
0,155,144
0,162,170
0,122,161
0,116,195
0,104,232
0,112,237
0,121,231
0,132,235
0,123,258
0,136,277
0,104,279
0,114,297
0,139,315
0,150,319
0,149,294
0,164,264
0,129,256
0,172,201
0,192,178
0,212,180
0,211,195
0,218,167
0,230,160
0,260,154
0,272,187
0,279,191
0,239,226
0,233,226
0,190,245
0,191,265
0,193,276
0,180,304
0,180,319
0,251,231
0,242,236
0,280,217
0,339,213
0,334,216
0,317,265
0,321,279
0,369,205
0,297,262
0,304,263
0,284,274
0,282,271
0,286,294
0,277,303
0,270,304
0,270,291
0,262,277
0,213,274
0,223,283
0,229,265
0,247,272
0,245,266
0,243,285
0,248,291
0,242,291
0,240,296
0,246,303
0,262,330
0,261,345
0,247,349
0,228,354
0,217,360
0,235,340
0,228,340
0,235,315
0,229,324
0,224,291
0,218,291
0,201,292
0,194,294
0,191,300
0,190,309
0,212,297
0,205,302
0,218,303
0,217,308
0,224,311
0,220,328
0,206,327
0,206,334
0,188,324
