Group,Y,X
0,372,53
0,232,54
0,175,37
0,147,66
0,109,89
0,98,130
0,164,134
0,199,139
0,227,89
0,249,114
0,264,110
0,253,125
0,261,153
0,327,110
0,347,112
0,431,141
0,449,206
0,482,262
0,467,302
0,444,309
0,432,303
0,455,346
0,447,383
0,434,395
0,413,401
0,402,410
0,387,438
0,366,442
0,342,466
0,315,470
0,277,490
0,265,479
0,256,486
0,227,440
0,301,439
0,359,399
0,389,342
0,367,318
0,360,302
0,378,303
0,384,289
0,378,256
0,370,222
0,359,201
0,357,187
0,325,181
0,340,213
0,330,222
0,316,230
0,331,237
0,300,254
0,283,249
0,268,229
0,279,190
0,355,345
0,335,350
0,331,363
0,302,381
0,315,302
0,280,365
0,235,340
0,245,299
0,236,273
0,253,266
0,251,259
0,242,242
0,158,146
0,161,170
0,168,200
0,190,244
0,206,286
0,182,294
0,184,290
0,194,402
0,204,422
0,170,434
0,168,457
0,160,478
0,127,430
0,83,406
0,101,394
0,109,366
0,144,360
0,148,338
0,146,315
0,163,304
0,110,334
0,59,350
0,53,338
0,43,327
0,115,295
0,107,278
0,109,234
0,91,218
0,86,150
0,58,171
0,43,161
0,45,214
0,48,242
0,34,281
