Group,Y,X
0,42,187
0,86,131
0,98,162
0,193,83
0,208,102
0,234,113
0,254,61
0,258,76
0,304,61
0,206,148
0,140,173
0,140,184
0,172,183
0,216,207
0,275,163
0,281,201
0,330,184
0,379,163
0,406,188
0,454,169
0,496,247
0,428,223
0,418,239
0,358,211
0,334,219
0,353,239
0,334,291
0,386,334
0,386,312
0,443,288
0,414,348
0,427,375
0,432,420
0,327,475
0,369,441
0,224,504
0,188,477
0,212,463
0,274,415
0,222,299
0,206,227
0,265,293
0,226,340
0,188,359
0,196,388
0,196,425
0,138,396
0,160,343
0,175,320
0,151,293
0,118,327
0,94,354
0,100,392
0,122,431
0,141,447
0,76,335
0,46,352
0,46,323
0,77,294
0,49,261
0,63,230
0,76,239
0,94,236
0,88,208
