Group,Y,X
0,183,93
0,134,177
0,160,184
0,184,177
0,260,145
0,276,142
0,315,165
0,344,170
0,316,184
0,303,204
0,268,197
0,232,188
0,194,213
0,228,226
0,197,230
0,184,237
0,142,225
0,148,249
0,170,294
0,210,264
0,248,249
0,256,235
0,271,245
0,300,225
0,390,235
0,465,213
0,469,241
0,479,275
0,472,297
0,342,268
0,319,271
0,277,265
0,277,289
0,282,301
0,334,283
0,305,304
0,279,334
0,335,311
0,366,289
0,343,329
0,312,477
0,208,421
0,210,497
0,186,369
0,200,352
0,198,299
0,215,286
0,242,282
0,254,291
0,238,309
