Group,Y,X
0,45,236
0,125,292
0,467,166
0,493,269
0,439,378
0,345,426
0,268,336
0,172,172
0,288,147
0,369,84
0,230,58
0,308,80
0,298,92
0,221,89
0,220,109
0,282,112
0,323,134
0,341,139
0,429,183
0,426,189
0,396,208
0,234,409
0,412,287
0,394,270
0,375,248
0,374,288
0,369,302
0,382,307
0,424,340
0,413,368
0,363,311
0,360,347
0,362,361
0,377,371
0,375,377
0,341,386
0,350,413
0,329,431
0,322,438
0,271,441
0,309,395
0,314,306
0,314,313
0,304,313
0,263,304
0,327,230
0,333,211
0,297,183
0,264,181
0,235,230
0,224,201
0,244,150
0,209,163
0,202,181
0,194,202
0,182,192
0,190,144
0,178,142
0,138,166
0,154,173
0,149,205
0,154,220
0,108,206
0,105,226
0,75,258
0,97,276
0,93,297
0,79,293
0,89,311
0,111,312
0,118,332
0,125,346
0,113,374
0,131,271
0,146,281
0,221,319
0,294,349
0,287,389
0,266,401
0,242,394
0,231,386
0,207,367
0,190,356
0,196,431
0,193,445
0,155,434
0,144,413
0,140,370
0,129,386
0,130,395
0,122,397
0,113,397
0,112,390
0,109,413
0,206,488
