Group,Y,X
0,412,140
0,387,157
0,362,215
0,370,222
0,334,261
0,354,290
0,362,292
0,375,298
0,379,281
0,410,309
0,439,287
0,437,300
0,430,315
0,344,319
0,362,328
0,382,348
0,400,356
0,395,384
0,372,388
0,372,412
0,397,409
0,327,438
0,284,457
0,250,494
0,244,499
0,224,495
0,210,483
0,208,494
0,236,443
0,350,482
0,392,454
0,385,462
0,378,454
0,254,409
0,244,386
0,236,400
0,223,408
0,219,417
0,199,410
0,179,349
0,177,367
0,169,381
0,167,447
0,153,449
0,164,459
0,166,481
0,187,492
0,126,458
0,112,453
0,109,440
0,119,430
0,108,426
0,121,428
0,107,414
0,140,396
0,147,378
0,133,369
0,92,364
0,71,395
0,59,388
0,57,380
0,54,371
0,68,343
0,44,336
0,131,317
0,123,305
0,110,313
0,101,306
0,104,300
0,92,309
0,97,291
0,105,286
0,117,278
0,116,273
0,119,243
0,132,243
0,102,223
0,87,203
0,77,242
0,73,263
0,61,297
0,388,45
0,347,42
0,350,65
0,377,55
0,314,26
0,324,95
0,337,104
0,343,148
0,322,148
0,318,126
0,306,154
0,296,110
0,283,126
0,271,126
0,270,105
0,248,102
0,236,102
0,250,73
0,242,73
0,226,68
0,219,49
0,233,34
0,249,36
0,229,22
0,206,30
0,184,45
0,187,65
0,170,56
0,167,42
0,178,105
0,197,112
0,153,133
0,127,123
0,102,113
0,105,90
0,114,75
0,60,157
0,47,179
0,53,182
0,58,186
0,66,176
0,74,161
0,86,178
0,114,199
0,127,160
0,135,168
0,135,179
0,138,191
0,140,180
0,145,174
0,150,181
0,157,189
0,61,206
0,48,206
0,51,222
0,33,226
0,34,239
0,33,247
0,42,254
0,35,262
0,49,304
